# Polarization of Light 'Brewsters' Data File Thu, Jan 25, 2018 10:40 AM
# Sensor Position (Degrees)	Light Intensity (Volts)
187.31667	0.43271
187.31667	0.43046
187.31667	0.43416
187.31667	0.43320
187.31667	0.42998
187.31667	0.43513
187.31667	0.42772
187.31667	0.43336
187.31667	0.43449
187.31667	0.43416
187.31667	0.43094
187.31667	0.42949
187.31667	0.43271
187.31667	0.43481
187.31667	0.43255
187.31667	0.43594
187.31667	0.42949
187.31667	0.43481
187.31667	0.43352
187.31667	0.43320
187.31667	0.43239
187.31667	0.43481
187.31667	0.43529
187.31667	0.43110
187.31667	0.43465
187.31667	0.43207
187.31667	0.42998
187.31667	0.43465
187.31667	0.43368
187.31667	0.43159
187.31667	0.43014
187.31667	0.43368
187.31667	0.43384
187.31667	0.43594
187.31667	0.43175
187.31667	0.43545
187.31667	0.43336
187.31667	0.42869
187.31667	0.43481
187.31667	0.43545
187.31667	0.42691
187.31667	0.42965
187.31667	0.43352
187.31667	0.43529
187.31667	0.43352
187.31667	0.43078
187.31667	0.43400
187.31667	0.42965
187.31667	0.43030
187.31667	0.43368
187.31667	0.42885
187.31667	0.42772
187.31667	0.43384
187.31667	0.43449
187.31667	0.43545
187.31667	0.42885
187.31667	0.43271
187.31667	0.42998
187.31667	0.43400
187.31667	0.43159
187.31667	0.42885
187.31667	0.43255
187.31667	0.43255
187.31667	0.43433
187.31667	0.43110
187.31667	0.43255
187.31667	0.43271
187.31667	0.43368
187.31667	0.42981
187.31667	0.43529
187.31667	0.43513
187.31667	0.43545
187.31667	0.42949
187.31667	0.43207
187.31667	0.43336
187.31667	0.43143
187.31667	0.43545
187.31667	0.42998
187.31667	0.43561
187.31667	0.43513
187.31667	0.42740
187.31667	0.43239
187.31667	0.43078
187.31667	0.42853
187.31667	0.43368
187.31667	0.43433
187.31667	0.42949
187.31667	0.43304
187.31667	0.43545
187.31667	0.43594
187.31667	0.43062
187.31667	0.43352
187.31667	0.43191
187.31667	0.43304
187.31667	0.43384
187.31667	0.43159
187.31667	0.43497
187.31667	0.43255
187.31667	0.43368
187.31667	0.43578
187.31667	0.43513
187.31667	0.43239
187.31667	0.43352
187.31667	0.43110
187.31667	0.43594
187.31667	0.43594
187.31667	0.43545
187.31667	0.43513
187.31667	0.43271
187.31667	0.43288
187.31667	0.43078
187.31667	0.43561
187.31667	0.43255
187.31667	0.43271
187.31667	0.42434
187.31667	0.42869
187.31667	0.43368
187.31667	0.43271
187.31667	0.43352
187.31667	0.43529
187.31667	0.43384
187.31667	0.43288
187.31667	0.43368
187.31667	0.43255
187.31667	0.43126
187.31667	0.43271
187.31667	0.43449
187.31667	0.43513
187.31667	0.43578
187.31667	0.43400
187.31667	0.42949
187.31667	0.43239
187.31667	0.43336
187.31667	0.43400
187.31667	0.43706
187.31667	0.43513
187.31667	0.43449
187.31667	0.43481
187.31667	0.43449
187.31667	0.44190
187.31667	0.43416
187.31667	0.43304
187.31667	0.43126
187.31667	0.43416
187.31667	0.43062
187.31667	0.43352
187.31667	0.43481
187.31667	0.43610
187.31667	0.43465
187.31667	0.43481
187.31667	0.43062
187.31667	0.42901
187.31667	0.43159
187.31667	0.43626
187.31667	0.43320
187.31667	0.43416
187.31667	0.43529
187.31667	0.43400
187.31667	0.42901
187.31667	0.43143
187.31667	0.42917
187.31667	0.43352
187.31667	0.42949
187.31667	0.43159
187.31667	0.43416
187.31667	0.43497
187.31667	0.43529
187.31667	0.43384
187.31667	0.43271
187.31667	0.43143
187.31667	0.43126
187.31667	0.44319
187.31667	0.42933
187.31667	0.43255
187.31667	0.43465
187.31667	0.43320
187.31667	0.42965
187.31667	0.43014
187.31667	0.42885
187.31667	0.43497
187.31667	0.43271
187.31667	0.42836
187.31667	0.43288
187.31667	0.43610
187.31667	0.42804
187.31667	0.43288
187.31667	0.43481
187.31667	0.43271
187.31667	0.43014
187.31667	0.42804
187.31667	0.43384
187.31667	0.43368
187.31667	0.43320
187.31667	0.43304
187.31667	0.43271
187.31667	0.42482
187.31667	0.43304
187.31667	0.43368
187.31667	0.43352
187.31667	0.43255
187.31667	0.43416
187.31667	0.43384
187.31667	0.43159
187.31667	0.42949
187.31667	0.43416
187.31667	0.43416
187.31667	0.43191
187.31667	0.43384
187.31667	0.42949
187.31667	0.42853
187.31667	0.43175
187.31667	0.43336
187.31667	0.42901
187.31667	0.43094
187.31667	0.43094
187.31667	0.43030
187.31667	0.43352
187.31667	0.43255
187.31667	0.43304
187.31667	0.44254
187.31667	0.43610
187.31667	0.43191
187.31667	0.43191
187.31667	0.43110
187.31667	0.43416
187.31667	0.43304
187.31667	0.43255
187.31667	0.43271
187.31667	0.43416
187.31667	0.43368
187.31667	0.43288
187.31667	0.43207
187.31667	0.43304
187.31667	0.43304
187.31667	0.43481
187.31667	0.43094
187.31667	0.43400
187.31667	0.43481
187.31667	0.43062
187.31667	0.43304
187.31667	0.43497
187.31667	0.42998
187.31667	0.43449
187.31667	0.42917
187.31667	0.43175
187.31667	0.42869
187.31667	0.43288
187.31667	0.43465
187.31667	0.43255
187.31667	0.43271
187.31667	0.43030
187.31667	0.43191
187.31667	0.43384
187.31667	0.43336
187.31667	0.42820
187.31667	0.42724
187.31667	0.43352
187.31667	0.42949
187.31667	0.43159
187.31667	0.42853
187.31667	0.43030
187.31667	0.43352
187.31667	0.43368
187.31667	0.42756
187.31667	0.42820
187.31667	0.43046
187.31667	0.42885
187.31667	0.43352
187.31667	0.43223
187.31667	0.43497
187.31667	0.43481
187.31667	0.43433
187.31667	0.43239
187.31667	0.43561
187.31667	0.43433
187.31667	0.43497
187.31667	0.43561
187.31667	0.43433
187.31667	0.43481
187.31667	0.43529
187.31667	0.43690
187.31667	0.43513
187.31667	0.43110
187.31667	0.43046
187.31667	0.43384
187.31667	0.43304
187.31667	0.43368
187.31667	0.43352
187.31667	0.43690
187.31667	0.42885
187.31667	0.43578
187.31667	0.43143
187.31667	0.43433
187.31667	0.42998
187.31667	0.43255
187.31667	0.43320
187.31667	0.43062
187.31667	0.42917
187.31667	0.43352
187.31667	0.45946
187.35000	0.46043
187.35000	0.45446
187.33333	0.45978
187.33333	0.42901
187.33333	0.43739
187.33333	0.43948
187.33333	0.42482
187.33333	0.43223
187.33333	0.42917
187.31667	0.43610
187.31667	0.43336
187.30000	0.42836
187.31667	0.43433
187.31667	0.43159
187.31667	0.43336
187.31667	0.43416
187.31667	0.43191
187.31667	0.43159
187.31667	0.43368
187.31667	0.43239
187.31667	0.42901
187.31667	0.42901
187.31667	0.42611
187.31667	0.43030
187.31667	0.42208
187.31667	0.41821
187.31667	0.40806
187.30000	0.40162
187.30000	0.39663
187.30000	0.40549
187.30000	0.39969
187.30000	0.40259
187.30000	0.39872
187.30000	0.39969
187.30000	0.40033
187.30000	0.40291
187.30000	0.40275
187.30000	0.41177
187.30000	0.41644
187.30000	0.41789
187.30000	0.41338
187.30000	0.41306
187.30000	0.41322
187.30000	0.41386
187.30000	0.41660
187.30000	0.41096
187.30000	0.40903
187.30000	0.41467
187.30000	0.41548
187.30000	0.41950
187.30000	0.41225
187.30000	0.41870
187.30000	0.41580
187.30000	0.41499
187.30000	0.41676
187.30000	0.40855
187.30000	0.41064
187.30000	0.41016
187.30000	0.41596
187.30000	0.41950
187.30000	0.42047
187.30000	0.41902
187.30000	0.42192
187.30000	0.42418
187.30000	0.42466
187.30000	0.41789
187.30000	0.41435
187.30000	0.41902
187.30000	0.42015
187.30000	0.41193
187.30000	0.42144
187.30000	0.24792
187.30000	0.18186
187.30000	0.13031
187.30000	0.09406
187.30000	0.10276
187.30000	0.20974
187.30000	0.46848
187.30000	0.50344
187.30000	0.41870
187.30000	0.01914
187.30000	0.00206
187.30000	-0.00213
187.30000	0.00174
187.30000	0.00013
187.30000	-0.00213
187.30000	0.00255
187.30000	0.24164
187.30000	0.37504
187.30000	0.41483
187.28333	0.41225
187.28333	0.41660
187.28333	0.43465
187.28333	0.44448
187.26667	0.45543
187.26667	0.45914
187.26667	0.45624
187.25000	0.44319
187.25000	0.44593
187.25000	0.49152
187.25000	0.48346
187.25000	0.48121
187.25000	0.47638
187.25000	0.47041
187.25000	0.08439
187.25000	0.00142
187.25000	-0.00213
187.25000	-0.00035
187.25000	-0.00261
187.25000	-0.00342
187.25000	-0.00342
187.25000	-0.00180
187.25000	-0.00052
187.25000	-0.00309
187.25000	-0.00180
187.25000	0.00013
187.25000	-0.00245
187.25000	-0.00035
187.26667	-0.00422
187.26667	-0.00068
187.26667	-0.00035
187.26667	-0.00100
187.26667	-0.00197
187.26667	-0.00068
187.26667	-0.00084
187.26667	-0.00229
187.26667	-0.00003
187.28333	-0.00325
187.28333	-0.00325
187.28333	-0.00277
187.28333	-0.00358
187.28333	-0.00100
187.28333	-0.00277
187.30000	-0.00052
187.30000	0.00303
187.30000	-0.00003
187.30000	-0.00003
187.30000	-0.00325
187.30000	-0.00164
187.30000	-0.00390
187.30000	-0.00325
187.31667	0.00013
187.31667	0.00013
187.31667	-0.00068
187.31667	-0.00229
187.31667	-0.00084
187.31667	-0.00100
187.31667	-0.00245
187.33333	-0.00116
187.33333	0.00045
187.33333	0.00029
187.33333	-0.00358
187.33333	-0.00068
187.35000	-0.00019
187.36667	0.00013
187.36667	-0.00084
187.38333	-0.00148
187.41667	-0.00100
187.56667	-0.00229
187.78333	-0.00068
187.88333	-0.00019
187.90000	-0.00052
187.91667	-0.00180
187.91667	-0.00100
187.91667	-0.00245
187.91667	-0.00084
187.93333	-0.00229
187.93333	-0.00100
187.93333	-0.00213
187.93333	-0.00084
187.93333	-0.00068
187.93333	-0.00132
187.93333	-0.00100
187.93333	-0.00406
187.91667	-0.00100
187.91667	-0.00197
187.91667	-0.00180
187.90000	-0.00019
187.88333	-0.00116
187.86667	-0.00068
187.78333	-0.00197
187.71667	-0.00019
187.66667	-0.00132
187.65000	-0.00084
187.63333	-0.00358
187.61667	-0.00116
187.61667	-0.00245
187.60000	0.00013
187.60000	-0.00277
187.60000	-0.00068
187.60000	-0.00132
187.60000	-0.00277
187.60000	-0.00277
187.60000	-0.00358
187.60000	-0.00164
187.60000	-0.00035
187.60000	-0.00084
187.60000	-0.00261
187.60000	-0.00132
187.60000	-0.00213
187.58333	-0.00245
187.58333	-0.00374
187.58333	0.00029
187.58333	-0.00277
187.60000	-0.00342
187.60000	-0.00164
187.60000	-0.00068
187.60000	-0.00035
187.60000	-0.00116
187.60000	-0.00164
187.60000	-0.00068
187.60000	0.00061
187.60000	0.00238
187.58333	0.34024
187.58333	0.41467
187.58333	0.43980
187.58333	0.44238
187.58333	0.45430
187.58333	0.45430
187.58333	0.45140
187.58333	0.45237
187.60000	0.45189
187.60000	0.47074
187.60000	0.48878
187.60000	0.49361
187.60000	0.49168
187.60000	0.49941
187.60000	0.49732
187.60000	0.49990
187.60000	0.50280
187.60000	0.50103
187.60000	0.49974
187.61667	0.50376
187.61667	0.49990
187.61667	0.48862
187.61667	0.49023
187.61667	0.49313
187.61667	0.48862
187.61667	0.47541
187.61667	0.47380
187.61667	0.46864
187.61667	0.45962
187.61667	0.31704
187.61667	0.18041
187.61667	0.04588
187.61667	0.01173
187.61667	0.00287
187.61667	0.00126
187.61667	0.00093
187.61667	0.00222
187.61667	0.00335
187.60000	-0.00116
187.60000	0.00303
187.60000	0.00367
187.60000	-0.00164
187.60000	-0.00019
187.58333	-0.00132
187.58333	-0.00068
187.53333	0.00142
187.33333	-0.00277
187.21667	-0.00132
187.18333	-0.00084
187.16667	-0.00019
187.16667	0.00061
187.16667	0.05458
187.16667	0.38712
187.16667	0.50022
187.16667	0.47799
187.16667	0.06876
187.16667	0.00045
187.16667	0.00190
187.16667	0.11355
187.16667	0.50441
187.16667	0.50554
187.16667	0.49845
187.16667	0.49861
187.16667	0.49281
187.18333	0.46171
187.18333	0.33250
187.18333	0.21972
187.18333	0.17961
187.18333	0.06022
187.18333	0.01253
187.20000	0.00867
187.20000	0.01012
187.20000	0.00722
187.20000	0.00915
187.20000	0.01946
187.20000	0.05716
187.20000	0.04556
187.21667	0.02430
187.21667	0.01415
187.23333	0.00754
187.23333	-0.00084
187.25000	0.00158
187.26667	0.00271
187.26667	-0.00229
187.28333	-0.00277
187.30000	-0.00116
187.31667	-0.00132
187.31667	-0.00164
187.33333	0.00061
187.33333	-0.00100
187.33333	-0.00068
187.33333	0.00174
187.33333	-0.00068
187.33333	-0.00164
187.33333	0.00029
187.33333	-0.00309
187.33333	-0.00116
187.35000	-0.00454
187.35000	-0.00100
187.35000	-0.00261
187.35000	-0.00003
187.33333	0.00077
187.33333	-0.00245
187.33333	-0.00084
187.33333	-0.00358
187.31667	-0.00116
187.31667	0.00400
187.31667	-0.00164
187.30000	-0.00003
187.30000	0.04911
187.30000	0.27354
187.30000	0.37069
187.30000	0.42820
187.30000	0.47573
187.30000	0.49813
187.28333	0.50860
187.28333	0.43578
187.28333	0.06022
187.28333	0.00351
187.28333	-0.00164
187.28333	0.00255
187.28333	0.06506
187.30000	0.48153
187.30000	0.50409
187.30000	0.49120
187.30000	0.46929
187.30000	0.43513
187.30000	0.20651
187.31667	0.00545
187.31667	-0.00052
187.33333	0.00029
187.33333	-0.00406
187.35000	-0.00003
187.40000	-0.00164
187.50000	-0.00100
187.58333	0.00045
187.63333	-0.00277
187.65000	-0.00100
187.66667	-0.00068
187.68333	-0.00390
187.68333	0.00045
187.70000	0.04540
187.71667	-0.00052
187.73333	-0.00035
187.75000	-0.00164
187.76667	-0.00245
187.76667	-0.00116
187.76667	-0.00019
187.76667	0.00029
187.76667	-0.00003
187.76667	0.00045
187.76667	0.00222
187.76667	0.35554
187.75000	0.41741
187.75000	0.47992
187.75000	0.48733
187.75000	0.49877
187.75000	0.49458
187.75000	0.48830
187.75000	0.48749
187.75000	0.47831
187.75000	0.47106
187.75000	0.45350
187.75000	0.41821
187.75000	0.27950
187.75000	0.22665
187.73333	0.17139
187.73333	0.16930
187.73333	0.16076
187.73333	0.15447
187.71667	0.15190
187.71667	0.15174
187.71667	0.15351
187.71667	0.14851
187.70000	0.14110
187.70000	0.14610
187.68333	0.29706
187.68333	0.49845
187.68333	0.50795
187.68333	0.50393
187.68333	0.49506
187.68333	0.49861
187.68333	0.49845
187.68333	0.49684
187.68333	0.49619
187.68333	0.49313
187.68333	0.49120
187.68333	0.49587
187.68333	0.49378
187.68333	0.50199
187.66667	0.50876
187.61667	0.50940
187.55000	0.51101
187.48333	0.50666
187.46667	0.50666
187.45000	0.50844
187.45000	0.50344
187.45000	0.51085
187.45000	0.51343
187.45000	0.50989
187.45000	0.51698
187.43333	0.51472
187.43333	0.50989
187.43333	0.50989
187.43333	0.50538
187.43333	0.50521
187.45000	0.50328
187.45000	0.50119
187.45000	0.49539
187.45000	0.49313
187.45000	0.50570
187.45000	0.51150
187.45000	0.51633
187.45000	0.51359
187.43333	0.51150
187.41667	0.50973
187.35000	0.51085
187.25000	0.50296
187.16667	0.50038
187.11667	0.49200
187.08333	0.49925
187.08333	0.50554
187.08333	0.51343
187.08333	0.51859
187.08333	0.51198
187.10000	0.50860
187.10000	0.50344
187.10000	0.50360
187.10000	0.49829
187.10000	0.49442
187.10000	0.48395
187.10000	0.47009
187.11667	0.44641
187.11667	0.43449
187.11667	0.43288
187.11667	0.42627
187.11667	0.43706
187.11667	0.42998
187.11667	0.41064
187.11667	0.34201
187.11667	0.36070
187.11667	0.44464
187.11667	0.47235
187.11667	0.47219
187.10000	0.45189
187.10000	0.36875
187.10000	0.28127
187.10000	0.03428
187.10000	0.00706
187.10000	0.00303
187.10000	0.00093
187.11667	-0.00100
187.11667	0.00174
187.11667	0.00061
187.11667	0.00126
187.10000	-0.00180
187.10000	0.00029
187.10000	0.00142
187.11667	-0.00035
187.11667	-0.00068
187.11667	0.00158
187.13333	-0.00068
187.16667	-0.00213
187.21667	-0.00084
187.26667	-0.00164
187.31667	0.00045
187.35000	-0.00132
187.38333	-0.00229
187.41667	-0.00003
187.45000	-0.00068
187.46667	0.00093
187.48333	0.00061
187.50000	0.00013
187.51667	-0.00052
187.55000	0.00029
187.58333	-0.00116
187.61667	-0.00116
187.63333	-0.00116
187.63333	-0.00068
187.63333	-0.00068
187.65000	-0.00277
187.65000	-0.00084
187.65000	-0.00084
187.66667	0.00190
187.66667	0.00174
187.66667	0.09116
187.66667	0.36537
187.66667	0.41821
187.66667	0.47348
187.68333	0.48346
187.68333	0.48781
187.68333	0.48201
187.70000	0.48475
187.71667	0.48363
187.71667	0.48959
187.73333	0.48781
187.73333	0.49200
187.75000	0.48781
187.75000	0.49233
187.76667	0.49361
187.76667	0.49426
187.76667	0.48781
187.78333	0.48475
187.80000	0.48137
187.81667	0.47879
187.81667	0.47799
187.83333	0.47799
187.85000	0.47895
187.86667	0.47525
187.86667	0.48024
187.88333	0.48298
187.88333	0.48749
187.88333	0.48201
187.90000	0.48185
187.90000	0.48395
187.90000	0.48443
187.90000	0.48894
187.90000	0.49200
187.90000	0.49877
187.90000	0.49861
187.90000	0.48491
187.90000	0.49136
187.90000	0.48363
187.90000	0.47992
187.90000	0.48475
187.90000	0.48234
187.91667	0.47992
187.91667	0.48459
187.91667	0.48556
187.93333	0.48814
187.93333	0.48620
187.93333	0.48781
187.93333	0.48910
187.95000	0.48572
187.95000	0.48346
187.96667	0.48524
187.98333	0.48669
188.00000	0.48733
188.01667	0.48250
188.01667	0.48346
188.03333	0.49152
188.05000	0.48620
188.05000	0.48798
188.06667	0.49200
188.06667	0.47638
188.06667	0.48685
188.08333	0.48169
188.08333	0.48572
188.08333	0.48943
188.08333	0.49007
188.08333	0.48459
188.08333	0.48540
188.08333	0.49571
188.10000	0.48878
188.10000	0.48701
188.10000	0.48926
188.10000	0.48910
188.10000	0.48653
188.10000	0.48830
188.10000	0.49055
188.10000	0.48749
188.10000	0.48185
188.10000	0.48121
188.10000	0.48943
188.10000	0.48749
188.10000	0.48701
188.11667	0.48765
188.11667	0.48379
188.11667	0.48540
188.11667	0.48701
188.11667	0.48508
188.11667	0.48894
188.11667	0.48330
188.11667	0.48443
188.13333	0.48653
188.15000	0.49184
188.15000	0.48991
188.16667	0.49152
188.16667	0.48653
188.18333	0.49055
188.20000	0.48540
188.20000	0.48653
188.20000	0.49184
188.21667	0.48395
188.21667	0.48975
188.23333	0.49007
188.23333	0.48427
188.23333	0.48459
188.25000	0.48798
188.25000	0.49007
188.26667	0.48926
188.26667	0.48910
188.26667	0.48620
188.28333	0.48572
188.28333	0.49297
188.28333	0.49023
188.28333	0.48943
188.28333	0.48508
188.28333	0.48894
188.28333	0.48717
188.30000	0.48540
188.30000	0.47911
188.30000	0.48040
188.30000	0.47557
188.31667	0.46864
188.31667	0.47058
188.31667	0.46816
188.31667	0.46075
188.31667	0.45044
188.31667	0.45817
188.31667	0.47041
188.31667	0.47605
188.31667	0.48218
188.31667	0.48556
188.31667	0.49104
188.31667	0.49120
188.31667	0.48814
188.31667	0.48733
188.31667	0.48959
188.31667	0.48830
188.31667	0.48830
188.31667	0.48459
188.31667	0.48991
188.31667	0.48491
188.31667	0.48298
188.31667	0.48781
188.31667	0.48959
188.31667	0.48749
188.31667	0.48959
188.31667	0.48701
188.31667	0.48669
188.31667	0.48620
188.31667	0.48685
188.31667	0.48669
188.31667	0.48508
188.31667	0.48669
188.31667	0.48669
188.31667	0.48620
188.31667	0.48878
188.31667	0.48926
188.31667	0.48685
188.31667	0.48266
188.30000	0.49216
188.30000	0.49023
188.28333	0.48685
188.28333	0.49088
188.28333	0.48830
188.30000	0.48137
188.30000	0.48234
188.30000	0.48073
188.30000	0.48024
188.30000	0.47718
188.30000	0.47654
188.30000	0.48395
188.30000	0.48443
188.30000	0.48975
188.30000	0.48878
188.30000	0.48926
188.30000	0.49104
188.30000	0.48878
188.30000	0.48572
188.30000	0.48427
188.30000	0.48701
188.30000	0.48975
188.30000	0.48781
188.31667	0.48975
188.31667	0.48894
188.31667	0.48798
188.31667	0.49039
188.33333	0.49039
188.33333	0.49233
188.33333	0.48846
188.33333	0.48926
188.33333	0.48959
188.33333	0.49136
188.33333	0.48508
188.33333	0.47589
188.35000	0.47283
188.35000	0.47654
188.35000	0.47299
188.35000	0.47460
188.35000	0.46735
188.35000	0.46735
188.35000	0.48862
188.35000	0.47847
188.35000	0.49249
188.35000	0.48959
188.35000	0.48540
188.36667	0.49120
188.36667	0.48395
188.38333	0.48781
188.40000	0.48604
188.41667	0.48105
188.45000	0.48234
188.48333	0.47992
188.51667	0.47718
188.55000	0.47267
188.56667	0.47476
188.58333	0.47170
188.60000	0.47235
188.60000	0.47299
188.61667	0.47412
188.61667	0.47670
188.61667	0.48604
188.61667	0.47911
188.60000	0.48169
188.60000	0.47895
188.60000	0.47509
188.60000	0.47396
188.60000	0.47831
188.60000	0.47122
188.60000	0.47251
188.60000	0.45269
188.60000	0.43642
188.58333	0.37987
188.58333	0.28320
188.56667	0.21666
188.56667	0.13804
188.56667	0.11146
188.55000	0.11210
188.55000	0.17236
188.55000	0.33830
188.55000	0.37890
188.55000	0.35425
188.55000	0.45430
188.55000	0.47573
188.55000	0.47283
188.55000	0.47879
188.55000	0.47460
188.56667	0.48588
188.56667	0.48878
188.56667	0.48765
188.56667	0.48830
188.56667	0.48959
188.56667	0.48556
188.56667	0.48701
188.56667	0.48282
188.56667	0.48266
188.56667	0.48411
188.56667	0.47815
188.56667	0.48089
188.56667	0.47686
188.56667	0.48201
188.56667	0.47944
188.56667	0.47589
188.58333	0.47895
188.58333	0.47879
188.58333	0.47799
188.58333	0.47235
188.58333	0.47895
188.58333	0.47380
188.58333	0.47283
188.60000	0.47267
188.60000	0.47573
188.60000	0.47476
188.60000	0.47122
188.60000	0.47412
188.60000	0.47025
188.61667	0.47267
188.61667	0.47493
188.61667	0.46945
188.61667	0.47106
188.61667	0.47525
188.63333	0.47364
188.63333	0.47412
188.63333	0.46623
188.63333	0.47734
188.63333	0.47009
188.65000	0.47718
188.65000	0.46864
188.65000	0.47025
188.65000	0.46606
188.65000	0.46800
188.65000	0.46703
188.65000	0.46816
188.65000	0.46961
188.65000	0.46526
188.65000	0.46606
188.65000	0.46107
188.65000	0.46606
188.65000	0.46478
188.65000	0.46655
188.65000	0.46961
188.65000	0.47831
188.65000	0.48089
188.65000	0.49378
188.65000	0.49506
188.65000	0.48314
188.65000	0.49039
188.65000	0.48540
188.65000	0.48169
188.65000	0.48717
188.65000	0.48636
188.65000	0.48830
188.65000	0.48846
188.65000	0.49039
188.65000	0.48379
188.65000	0.48427
188.65000	0.48282
188.65000	0.48395
188.65000	0.49120
188.65000	0.48620
188.65000	0.49168
188.65000	0.48959
188.65000	0.48556
188.65000	0.48701
188.65000	0.48830
188.66667	0.49136
188.66667	0.48540
188.66667	0.48330
188.66667	0.48056
188.68333	0.48749
188.68333	0.48234
188.68333	0.48798
188.70000	0.48910
188.70000	0.48298
188.71667	0.48701
188.73333	0.48314
188.73333	0.48250
188.73333	0.49104
188.75000	0.48540
188.75000	0.48314
188.75000	0.48056
188.76667	0.47831
188.76667	0.48427
188.76667	0.48185
188.78333	0.47621
188.78333	0.47557
188.78333	0.47686
188.78333	0.48040
188.78333	0.47911
188.78333	0.47396
188.78333	0.48282
188.78333	0.47219
188.80000	0.47428
188.80000	0.47509
188.80000	0.46800
188.80000	0.47203
188.80000	0.47251
188.80000	0.47428
188.80000	0.46832
188.80000	0.47525
188.80000	0.48363
188.80000	0.48814
188.80000	0.48475
188.80000	0.48218
188.80000	0.48798
188.80000	0.48798
188.80000	0.48298
188.80000	0.48250
188.80000	0.48524
188.80000	0.48105
188.80000	0.47396
188.80000	0.47283
188.80000	0.46929
188.80000	0.47235
188.80000	0.46945
188.80000	0.47138
188.81667	0.47138
188.81667	0.46478
188.81667	0.47074
188.81667	0.47267
188.81667	0.47219
188.81667	0.47058
188.83333	0.47605
188.83333	0.47025
188.83333	0.47299
188.83333	0.47283
188.83333	0.47090
188.85000	0.46558
188.85000	0.47251
188.85000	0.47025
188.85000	0.46832
188.85000	0.47380
188.86667	0.47203
188.86667	0.47025
188.86667	0.47090
188.86667	0.47009
188.86667	0.46655
188.86667	0.46574
188.88333	0.46977
188.88333	0.47074
188.88333	0.46333
188.88333	0.43449
188.88333	0.39791
188.88333	0.38680
188.88333	0.38180
188.88333	0.33411
188.88333	0.30544
188.88333	0.32702
188.88333	0.37665
188.88333	0.44705
188.88333	0.47460
188.88333	0.48346
188.88333	0.48572
188.88333	0.48346
188.88333	0.47573
188.88333	0.48363
188.88333	0.47541
188.88333	0.47783
188.88333	0.47638
188.90000	0.46961
188.90000	0.47186
188.90000	0.47525
188.90000	0.47509
188.90000	0.47444
188.90000	0.47154
188.90000	0.47235
188.91667	0.46945
188.91667	0.47541
188.91667	0.46784
188.91667	0.46945
188.91667	0.47267
188.91667	0.46687
188.91667	0.47138
188.91667	0.47154
188.91667	0.46687
188.93333	0.47992
188.93333	0.46832
188.93333	0.46768
188.93333	0.47106
188.93333	0.46590
188.93333	0.46896
188.93333	0.46977
188.95000	0.47944
188.95000	0.46832
188.95000	0.46413
188.95000	0.46977
188.95000	0.47138
188.95000	0.46252
188.96667	0.47170
188.96667	0.46929
188.96667	0.46590
188.96667	0.46719
188.98333	0.45672
188.98333	0.45608
188.98333	0.44399
188.98333	0.44721
188.98333	0.44286
188.98333	0.43868
189.00000	0.43046
189.00000	0.42224
189.00000	0.44158
189.00000	0.45769
189.00000	0.46880
189.00000	0.46510
189.00000	0.47493
189.00000	0.47557
189.00000	0.47879
189.00000	0.47509
189.00000	0.48314
189.00000	0.48330
189.00000	0.48056
189.00000	0.47992
189.00000	0.48137
189.00000	0.47315
189.00000	0.47090
189.00000	0.47106
189.00000	0.47428
189.00000	0.47493
189.00000	0.47380
189.01667	0.47476
189.01667	0.47541
189.01667	0.47605
189.03333	0.48008
189.03333	0.47654
189.03333	0.47831
189.05000	0.47960
189.05000	0.47847
189.06667	0.47928
189.06667	0.47557
189.08333	0.48105
189.08333	0.48169
189.10000	0.47783
189.10000	0.47718
189.10000	0.47911
189.11667	0.47831
189.11667	0.48073
189.13333	0.48024
189.13333	0.48524
189.13333	0.48443
189.15000	0.48218
189.15000	0.47783
189.16667	0.48588
189.16667	0.47654
189.16667	0.47670
189.16667	0.47621
189.18333	0.48073
189.18333	0.48234
189.18333	0.47879
189.18333	0.47976
189.20000	0.48040
189.20000	0.47766
189.20000	0.47847
189.20000	0.48169
189.21667	0.47718
189.21667	0.47638
189.21667	0.47589
189.21667	0.47589
189.21667	0.47557
189.21667	0.47621
189.21667	0.47702
189.21667	0.47267
189.21667	0.46896
189.23333	0.47009
189.23333	0.47025
189.23333	0.46461
189.25000	0.46413
189.25000	0.46671
189.25000	0.46735
189.25000	0.46171
189.26667	0.46494
189.26667	0.46574
189.26667	0.47170
189.26667	0.47251
189.26667	0.47638
189.26667	0.47879
189.26667	0.48266
189.26667	0.47815
189.26667	0.47348
189.26667	0.47090
189.26667	0.47928
189.26667	0.47315
189.26667	0.47928
189.26667	0.47557
189.26667	0.47444
189.26667	0.47186
189.26667	0.47444
189.28333	0.47412
189.28333	0.47573
189.28333	0.47509
189.28333	0.47090
189.28333	0.47267
189.28333	0.47170
189.28333	0.47670
189.30000	0.47251
189.30000	0.47396
189.30000	0.47686
189.30000	0.47074
189.30000	0.47251
189.30000	0.47170
189.30000	0.47315
189.30000	0.47348
189.30000	0.47025
189.31667	0.46864
189.31667	0.47186
189.31667	0.47509
189.31667	0.47460
189.31667	0.47299
189.31667	0.47670
189.31667	0.48008
189.31667	0.48105
189.31667	0.47315
189.31667	0.47718
189.31667	0.47799
189.31667	0.47944
189.31667	0.47074
189.31667	0.46494
189.33333	0.47283
189.33333	0.47251
189.33333	0.46429
189.33333	0.46880
189.33333	0.46977
