# Polarization of Light 'Brewsters' Data File Thu, Jan 25, 2018 10:26 AM
# Sensor Position (Degrees)	Light Intensity (Volts)
193.88333	0.05910
193.86667	0.06232
193.86667	0.06087
193.85000	0.05877
193.85000	0.05942
193.83333	0.05410
193.81667	0.05603
193.80000	0.05249
193.78333	0.05555
193.76667	0.05297
193.75000	0.05313
193.73333	0.04862
193.71667	0.05072
193.70000	0.04878
193.68333	0.05893
193.68333	0.05265
193.68333	0.05168
193.68333	0.05040
193.68333	0.05732
193.68333	0.05555
193.66667	0.06038
193.66667	0.05249
193.66667	0.05088
193.66667	0.04170
193.66667	0.04170
193.66667	0.04814
193.66667	0.05104
193.66667	0.04524
193.66667	0.02977
193.66667	0.04443
193.65000	0.02800
193.65000	0.03364
193.65000	0.03316
193.65000	0.04572
193.63333	0.05265
193.63333	0.05523
193.63333	0.05152
193.63333	0.04862
193.63333	0.04701
193.63333	0.04782
193.63333	0.04991
193.63333	0.04266
193.63333	0.04379
193.61667	0.04105
193.61667	0.04460
193.61667	0.03960
193.61667	0.03638
193.61667	0.03590
193.61667	0.03380
193.61667	0.03445
193.61667	0.03267
193.61667	0.03831
193.61667	0.04363
193.61667	0.04991
193.61667	0.05458
193.61667	0.05571
193.61667	0.04766
193.61667	0.00126
193.61667	0.00142
193.61667	-0.00261
193.61667	-0.00100
193.61667	-0.00084
193.61667	0.00029
193.61667	-0.00197
193.60000	-0.00229
193.60000	-0.00229
193.60000	-0.00277
193.60000	-0.00261
193.58333	-0.00261
193.56667	0.00045
193.50000	-0.00052
193.41667	-0.00197
193.38333	-0.00035
193.38333	-0.00277
193.36667	-0.00019
193.36667	-0.00164
193.35000	-0.00084
193.35000	0.03686
193.35000	0.04492
193.33333	0.04830
193.33333	0.03944
193.33333	0.04170
193.33333	0.03638
193.33333	0.03654
193.33333	0.03428
193.33333	0.03525
193.33333	0.03702
193.33333	0.03477
193.33333	0.03783
193.33333	0.04282
193.33333	0.04492
193.33333	0.05233
193.33333	0.04927
193.33333	0.01463
193.33333	0.00190
193.33333	-0.00164
193.33333	-0.00213
193.33333	-0.00325
193.33333	-0.00213
193.33333	-0.00309
193.33333	-0.00277
193.33333	-0.00019
193.31667	-0.00003
193.31667	-0.00100
193.30000	0.00013
193.26667	-0.00100
193.23333	-0.00309
193.21667	-0.00052
193.20000	-0.00277
193.18333	-0.00245
193.18333	-0.00148
193.16667	0.00174
193.16667	0.02784
193.15000	0.00400
193.15000	0.00110
193.15000	-0.00277
193.15000	-0.00213
193.15000	-0.00084
193.15000	0.00383
193.15000	0.03670
193.15000	0.04862
193.15000	0.04653
193.15000	0.04733
193.15000	0.00126
193.15000	-0.00035
193.15000	-0.00229
193.15000	-0.00277
193.15000	-0.00035
193.15000	-0.00293
193.15000	-0.00052
193.15000	-0.00116
193.15000	-0.00068
193.15000	-0.00374
193.15000	-0.00035
193.15000	0.03364
193.15000	0.04782
193.15000	0.04766
193.15000	0.04830
193.15000	0.04750
193.13333	0.04492
193.13333	0.03799
193.13333	0.03622
193.13333	0.03300
193.13333	0.03267
193.13333	0.03396
193.13333	0.02800
193.13333	0.02913
193.13333	0.02285
193.13333	0.01737
193.13333	0.01108
193.13333	0.01705
193.13333	0.02752
193.13333	0.03445
193.13333	0.03461
193.13333	0.03171
193.13333	0.04443
193.13333	0.04234
193.13333	0.05023
193.13333	0.04911
193.13333	0.05217
193.13333	0.03863
193.13333	0.04234
193.13333	0.04347
193.13333	0.02897
193.13333	0.02945
193.13333	0.02252
193.13333	0.02397
193.11667	0.02204
193.11667	0.02865
193.11667	0.03106
193.10000	0.03880
193.10000	0.03670
193.08333	0.02865
193.08333	0.00255
193.06667	0.00158
193.05000	0.00400
193.05000	0.01817
193.03333	0.00867
193.01667	0.03122
193.01667	0.04008
193.00000	0.04137
192.98333	0.04460
192.98333	0.04846
192.96667	0.04669
192.95000	0.04766
192.93333	0.04476
192.93333	0.04733
192.93333	0.04814
192.91667	0.04653
192.91667	0.04379
192.91667	0.04443
192.90000	0.04524
192.90000	0.04492
192.90000	0.04218
192.88333	0.04895
192.88333	0.04975
192.88333	0.04782
192.86667	0.04540
192.86667	0.04959
192.86667	0.04701
192.86667	0.04379
192.85000	0.03896
192.85000	0.04395
192.85000	0.04025
192.85000	0.03477
192.85000	0.04186
192.85000	0.03976
192.83333	0.03541
192.83333	0.03912
192.83333	0.04089
192.83333	0.03831
192.83333	0.03654
192.83333	0.04234
192.83333	0.03590
192.83333	0.03348
192.83333	0.01833
192.83333	0.00947
192.83333	0.00561
192.83333	-0.00132
192.83333	-0.00068
192.83333	0.00077
192.83333	0.00915
192.83333	0.01882
192.83333	0.03251
192.83333	0.02349
192.83333	0.04733
192.81667	0.04202
192.81667	0.04379
192.81667	0.04460
192.81667	0.04669
192.81667	0.04250
192.81667	0.05104
192.81667	0.04170
192.81667	0.04137
192.81667	0.04556
192.81667	0.04814
192.80000	0.04460
192.80000	0.04653
192.78333	0.04282
192.78333	0.04234
192.76667	0.04073
192.76667	0.04830
192.75000	0.03976
192.75000	0.04492
192.73333	0.04621
192.73333	0.04733
192.71667	0.04008
192.71667	0.04331
192.70000	0.03912
192.70000	0.04411
192.68333	0.04186
192.68333	0.03992
192.66667	0.04476
192.66667	0.04524
192.66667	0.04218
192.65000	0.04427
192.65000	0.04089
192.63333	0.04621
192.63333	0.04234
192.63333	0.03702
192.61667	0.04476
192.61667	0.04218
192.61667	0.04298
192.60000	0.04041
192.60000	0.04540
192.58333	0.04347
192.58333	0.03992
192.56667	0.04202
192.56667	0.03976
192.55000	0.03815
192.55000	0.03573
192.55000	0.03912
192.53333	0.03606
192.51667	0.04411
192.50000	0.03944
192.50000	0.04105
192.48333	0.03928
192.46667	0.03847
192.46667	0.03477
192.45000	0.03573
192.45000	0.03767
192.45000	0.03735
192.43333	0.03461
192.43333	0.04347
192.41667	0.03880
192.40000	0.04121
192.38333	0.04041
192.38333	0.03702
192.38333	0.03396
192.36667	0.04153
192.36667	0.02913
192.35000	0.03944
192.35000	0.03380
192.33333	0.03396
192.33333	0.04025
192.31667	0.04057
192.30000	0.03992
192.28333	0.03863
192.28333	0.03380
192.26667	0.03992
192.25000	0.03590
192.23333	0.03541
192.23333	0.03960
192.21667	0.03783
192.20000	0.03477
192.20000	0.03412
192.18333	0.03606
192.16667	0.03364
192.16667	0.03638
192.15000	0.03670
192.15000	0.03509
192.15000	0.03638
192.13333	0.03718
192.13333	0.03654
192.13333	0.03590
192.11667	0.03026
192.11667	0.03396
192.11667	0.03509
192.10000	0.03735
192.10000	0.03670
192.08333	0.03428
192.08333	0.03493
192.06667	0.03622
192.06667	0.03010
192.06667	0.03316
192.05000	0.04250
192.05000	0.02913
192.05000	0.03557
192.05000	0.03300
192.05000	0.03541
192.03333	0.03767
192.03333	0.03380
192.03333	0.03090
192.01667	0.03541
192.01667	0.03541
192.01667	0.03283
192.00000	0.03606
192.00000	0.03493
191.98333	0.03364
191.98333	0.03364
191.98333	0.03300
191.96667	0.03106
191.96667	0.02961
191.95000	0.02865
191.93333	0.00931
191.93333	0.00190
191.91667	0.00222
191.91667	0.00158
191.90000	-0.00180
191.90000	0.00110
191.88333	-0.00003
191.88333	0.01060
191.86667	0.02059
191.86667	0.03090
191.86667	0.02784
191.86667	0.04186
191.85000	0.03074
191.85000	0.02913
191.85000	0.02107
191.83333	0.02687
191.83333	0.02446
191.83333	0.02591
191.81667	0.02285
191.81667	0.02494
191.80000	0.02011
191.80000	0.02333
191.78333	0.02220
191.76667	0.02301
191.76667	0.02462
191.75000	0.02301
191.73333	0.02462
191.71667	0.02349
191.71667	0.02413
191.71667	0.02430
191.70000	0.02945
191.70000	0.02623
191.70000	0.02687
191.68333	0.02848
191.68333	0.02816
191.68333	0.02671
191.68333	0.02381
191.68333	0.02575
191.66667	0.02623
191.66667	0.02526
191.66667	0.03010
191.66667	0.02993
191.65000	0.02881
191.65000	0.02671
191.65000	0.03026
191.63333	0.01495
191.63333	0.02510
191.63333	0.02687
191.63333	0.02945
191.61667	0.02784
191.61667	0.02478
191.60000	0.03219
191.60000	0.02832
191.60000	0.02671
191.60000	0.02881
191.58333	0.02252
191.58333	0.02816
191.58333	0.03010
191.56667	0.02720
191.56667	0.02945
191.55000	0.02607
191.55000	0.02478
191.53333	0.02558
191.53333	0.02091
191.51667	0.02172
191.51667	0.02752
191.51667	0.02462
191.50000	0.01914
191.50000	0.02333
191.48333	0.02591
191.48333	0.02252
191.48333	0.02349
191.46667	0.01962
191.46667	0.02381
191.45000	0.02462
191.45000	0.02494
191.43333	0.02075
191.41667	0.02091
191.41667	0.02365
191.40000	0.02172
191.40000	0.01850
191.38333	0.01946
191.36667	0.02381
191.36667	0.02301
191.35000	0.02478
191.33333	0.02526
191.33333	0.02268
191.31667	0.02591
191.31667	0.02317
191.30000	0.02913
191.30000	0.02059
191.30000	0.02140
191.28333	0.01447
191.28333	0.01995
191.28333	0.01672
191.28333	0.02156
191.26667	0.02301
191.26667	0.01624
191.26667	0.02123
191.26667	0.01962
191.25000	0.01930
191.25000	0.02349
191.25000	0.02301
191.23333	0.02349
191.23333	0.01995
191.23333	0.02027
191.21667	0.01640
191.21667	0.01656
191.21667	0.01286
191.21667	0.01366
191.20000	0.01463
191.20000	0.01737
191.20000	0.01866
191.18333	0.01560
191.18333	0.01930
191.18333	0.01237
191.16667	0.01705
191.16667	0.01833
191.15000	0.01737
191.15000	0.01189
191.13333	0.01479
191.13333	0.01801
191.11667	0.01962
191.10000	0.01817
191.08333	0.01737
191.06667	0.01447
191.05000	0.01479
191.03333	0.02220
191.01667	0.01705
191.00000	0.01511
190.96667	0.01431
190.95000	0.01801
190.91667	0.01511
190.90000	0.00851
190.88333	0.01334
190.86667	0.01495
190.85000	0.01576
190.83333	0.01205
190.83333	0.00738
190.81667	0.01237
190.80000	0.00835
190.80000	0.01270
190.78333	0.01366
190.78333	0.00947
190.76667	0.00899
190.76667	0.01495
190.75000	0.01495
190.75000	0.01415
190.73333	0.01688
190.73333	0.00899
190.71667	0.01044
190.71667	0.01608
190.70000	0.01785
190.70000	0.01398
190.70000	0.01560
190.68333	0.01366
190.66667	0.01318
190.66667	0.00947
190.66667	0.00963
190.65000	0.00851
190.65000	0.01076
190.65000	0.01318
190.63333	0.01737
190.63333	0.01350
190.61667	0.01141
190.61667	0.01108
190.60000	0.00915
190.58333	0.00915
190.56667	0.01350
190.55000	0.01108
190.55000	0.00593
190.53333	0.00625
190.53333	0.01060
190.51667	0.00625
190.50000	0.01205
190.48333	0.01028
190.46667	0.01415
190.45000	0.01060
190.43333	0.01302
190.41667	0.01060
190.38333	0.00561
190.36667	0.00802
190.35000	0.00528
190.33333	0.01060
190.31667	0.00367
190.31667	0.00754
190.30000	0.00545
190.28333	0.00722
190.26667	0.00206
190.25000	0.00561
190.23333	0.00351
190.23333	0.00512
190.21667	0.00126
190.21667	0.00561
190.20000	0.00271
190.20000	0.00641
190.18333	0.00545
190.18333	0.00480
190.18333	0.00738
190.18333	0.00690
190.18333	0.00980
190.18333	0.00915
190.16667	0.00770
190.16667	0.00818
190.16667	0.00722
190.16667	0.01157
190.16667	0.01286
190.16667	0.00496
190.16667	0.00609
190.15000	0.00996
190.15000	0.00013
190.13333	0.00142
190.11667	0.00287
190.10000	0.00593
190.10000	0.00609
190.08333	0.00158
190.08333	0.00142
190.06667	0.00802
190.06667	0.00931
190.06667	0.00641
190.06667	0.00963
190.05000	0.00255
190.05000	-0.00100
190.03333	0.00061
190.03333	0.00013
190.01667	0.00061
190.01667	-0.00052
190.00000	-0.00358
189.96667	0.00061
189.95000	-0.00325
189.91667	0.00190
189.86667	-0.00084
189.85000	0.00093
189.83333	-0.00116
189.81667	-0.00019
189.80000	-0.00068
189.80000	-0.00197
189.78333	-0.00084
189.76667	-0.00100
189.75000	0.00110
189.75000	-0.00035
189.75000	-0.00052
189.75000	0.00609
189.73333	-0.00052
189.73333	0.00448
189.73333	0.00238
189.73333	0.00287
189.71667	0.00303
189.71667	0.00319
189.71667	0.00238
189.70000	0.00061
189.70000	0.00255
189.68333	0.00061
189.66667	0.00061
189.65000	0.00238
189.63333	-0.00116
189.63333	0.00142
189.61667	0.00206
189.61667	-0.00261
189.60000	-0.00068
189.58333	0.00158
189.58333	0.00319
189.56667	-0.00116
189.56667	0.00174
189.56667	0.00222
189.55000	0.00271
189.55000	0.00287
189.55000	0.00335
189.55000	0.00303
189.55000	0.00448
189.55000	-0.00197
189.53333	0.00110
189.53333	0.00367
189.53333	0.00496
189.53333	0.00110
189.53333	0.00303
189.51667	-0.00148
189.50000	0.00142
189.50000	0.00303
189.48333	0.00110
189.46667	0.00045
189.46667	0.00335
189.46667	-0.00132
189.46667	0.00029
189.46667	0.00174
189.46667	0.00093
189.45000	0.00335
189.45000	0.00335
189.45000	0.00271
189.45000	0.00174
189.43333	0.00367
189.43333	0.00158
189.43333	-0.00100
189.43333	0.00335
189.43333	0.00206
189.43333	0.00351
189.43333	0.00222
189.43333	0.00029
189.43333	0.00093
189.43333	0.00174
189.43333	0.00400
189.43333	0.00077
189.41667	0.00158
189.41667	0.00255
189.40000	-0.00116
189.40000	0.00206
189.40000	-0.00068
189.38333	0.00190
189.38333	0.00238
189.36667	-0.00068
189.35000	0.00190
189.35000	0.00158
189.33333	0.00093
189.31667	0.00174
189.30000	0.00190
189.28333	0.00142
189.25000	-0.00245
189.23333	-0.00019
189.20000	0.00013
189.18333	0.00190
189.16667	0.00142
189.15000	0.00077
189.13333	0.00174
189.11667	0.00093
189.11667	0.00142
189.10000	0.00174
189.10000	0.00093
189.10000	-0.00084
189.08333	-0.00084
189.06667	0.00029
189.06667	-0.00019
189.05000	0.00142
189.05000	0.00093
189.03333	-0.00019
189.03333	0.00045
189.03333	-0.00197
189.01667	-0.00116
189.01667	0.00013
189.00000	-0.00116
189.00000	-0.00277
189.00000	0.00029
188.98333	-0.00132
188.98333	0.00013
188.96667	0.00013
188.96667	-0.00358
188.96667	0.00158
188.96667	0.00045
188.96667	-0.00116
188.96667	0.00029
188.95000	0.00319
188.95000	0.00190
188.95000	0.00238
188.95000	0.00206
188.95000	0.00142
188.95000	0.00303
188.93333	-0.00132
188.93333	0.00255
188.91667	0.00110
188.91667	-0.00309
188.90000	0.00335
188.90000	0.00222
188.88333	0.00319
188.86667	0.00271
188.85000	0.00190
188.85000	0.00077
188.83333	-0.00164
188.81667	0.00158
188.81667	0.00142
188.80000	0.00110
188.78333	-0.00180
188.76667	0.00077
188.75000	0.00142
188.75000	0.00142
188.73333	-0.00164
188.73333	-0.00019
188.73333	-0.00019
188.71667	0.00190
188.71667	0.00206
188.71667	0.00238
188.71667	0.00142
188.71667	-0.00052
188.70000	0.00077
188.70000	0.00061
188.70000	0.00206
188.70000	-0.00261
188.68333	-0.00325
188.68333	0.00061
188.66667	0.00045
188.66667	0.00126
188.65000	-0.00245
188.65000	0.00093
188.65000	0.00061
188.63333	0.00222
188.63333	0.00013
188.63333	0.00174
188.61667	0.00061
188.61667	-0.00293
188.61667	0.00093
188.60000	0.00142
188.60000	0.00045
188.60000	0.00061
188.60000	-0.00019
188.58333	0.00077
188.58333	-0.00035
188.58333	-0.00229
188.56667	-0.00019
188.56667	-0.00100
188.56667	-0.00261
188.56667	-0.00019
188.55000	-0.00390
188.55000	-0.00100
188.53333	-0.00293
188.51667	-0.00084
188.51667	-0.00261
188.50000	-0.00084
188.48333	-0.00132
188.46667	-0.00309
188.45000	-0.00116
188.43333	-0.00406
188.40000	-0.00245
188.38333	-0.00132
188.36667	-0.00277
188.35000	-0.00100
188.33333	-0.00293
188.31667	-0.00293
188.31667	0.00013
188.30000	-0.00390
188.28333	-0.00180
188.28333	-0.00035
188.26667	-0.00261
188.25000	-0.00342
188.23333	-0.00358
188.21667	-0.00229
188.21667	-0.00019
188.20000	-0.00422
188.18333	-0.00100
188.15000	-0.00035
188.13333	0.00013
188.13333	-0.00035
188.11667	-0.00100
188.11667	0.00029
188.10000	-0.00116
188.10000	0.00029
188.08333	-0.00132
188.08333	-0.00116
188.08333	0.00174
188.06667	0.00045
188.06667	-0.00277
188.05000	0.00174
188.05000	-0.00068
188.05000	0.00093
188.03333	-0.00164
188.03333	0.00126
188.01667	-0.00245
188.00000	-0.00019
188.00000	-0.00213
188.00000	0.00126
187.98333	-0.00003
187.98333	-0.00003
187.96667	-0.00213
187.96667	0.00110
187.96667	-0.00229
187.95000	-0.00019
187.95000	0.00077
187.95000	0.00077
187.93333	-0.00229
187.93333	0.00061
187.93333	-0.00084
187.93333	-0.00293
187.91667	-0.00229
187.91667	-0.00148
187.91667	-0.00084
187.90000	0.00061
187.90000	-0.00035
187.90000	-0.00019
187.88333	-0.00035
187.88333	-0.00084
187.86667	0.00126
187.86667	0.00077
187.85000	-0.00068
187.83333	0.00142
187.81667	0.00061
187.81667	-0.00035
187.80000	-0.00003
187.78333	-0.00213
187.76667	-0.00277
187.73333	-0.00148
187.71667	0.00045
187.70000	-0.00229
187.68333	-0.00213
187.68333	-0.00293
187.66667	-0.00293
187.65000	0.00093
187.63333	-0.00084
187.63333	-0.00293
187.61667	0.00045
187.60000	-0.00164
187.60000	-0.00052
187.58333	0.00045
187.58333	-0.00116
187.56667	-0.00084
187.56667	-0.00148
187.55000	0.00061
187.53333	-0.00019
187.53333	0.00045
187.51667	-0.00068
187.51667	-0.00116
187.51667	-0.00003
187.51667	-0.00277
187.50000	-0.00180
187.50000	-0.00309
187.50000	0.00174
187.50000	-0.00390
187.50000	-0.00213
187.48333	-0.00325
187.48333	-0.00003
187.48333	0.00077
187.48333	-0.00068
187.46667	-0.00197
187.46667	-0.00084
187.46667	-0.00293
187.45000	0.00045
187.45000	-0.00052
187.45000	0.00013
187.41667	-0.00164
187.38333	-0.00132
187.38333	-0.00245
187.36667	-0.00197
187.35000	-0.00180
187.35000	-0.00213
187.33333	-0.00148
187.33333	-0.00180
187.31667	0.00190
187.30000	0.00077
187.28333	-0.00019
187.26667	-0.00084
187.25000	0.00093
187.25000	-0.00229
187.23333	-0.00213
187.23333	-0.00003
187.21667	-0.00164
187.20000	-0.00116
187.20000	0.00077
187.18333	0.00093
187.16667	-0.00035
187.15000	-0.00293
187.13333	-0.00277
187.13333	-0.00277
187.11667	-0.00261
187.10000	-0.00148
187.08333	-0.00213
187.05000	-0.00052
187.03333	0.00061
187.00000	-0.00197
186.96667	-0.00148
186.93333	-0.00197
186.93333	-0.00132
186.91667	-0.00003
186.90000	-0.00084
186.90000	-0.00132
186.90000	0.00045
186.88333	-0.00180
186.88333	-0.00116
186.86667	-0.00035
186.85000	-0.00148
186.85000	-0.00116
186.83333	-0.00100
186.81667	0.00029
186.81667	-0.00116
186.80000	-0.00180
186.80000	0.00013
186.81667	-0.00116
186.80000	-0.00309
186.80000	-0.00003
186.78333	-0.00132
186.78333	-0.00035
186.78333	-0.00277
186.78333	-0.00132
186.78333	-0.00035
186.78333	-0.00035
186.78333	-0.00116
186.78333	-0.00116
186.76667	0.00029
186.76667	-0.00084
186.76667	-0.00164
186.76667	-0.00100
186.75000	-0.00164
186.73333	-0.00261
186.73333	-0.00164
186.71667	-0.00277
186.70000	-0.00197
186.66667	-0.00180
186.65000	-0.00180
186.61667	-0.00035
186.60000	-0.00180
186.58333	-0.00197
186.56667	-0.00277
186.55000	-0.00406
186.55000	-0.00422
186.55000	-0.00277
186.55000	-0.00052
186.55000	-0.00084
186.55000	-0.00068
186.55000	-0.00277
186.55000	-0.00068
186.53333	-0.00052
186.53333	-0.00197
186.51667	-0.00035
186.50000	-0.00277
186.46667	-0.00132
186.33333	-0.00116
186.23333	-0.00035
186.21667	-0.00229
186.20000	-0.00116
186.20000	0.00029
186.20000	-0.00052
186.20000	-0.00309
186.18333	-0.00148
186.18333	-0.00261
186.16667	-0.00229
186.16667	-0.00213
186.15000	-0.00325
186.15000	0.00013
186.13333	-0.00245
186.11667	-0.00116
186.10000	-0.00035
186.03333	-0.00019
185.98333	-0.00148
185.93333	-0.00084
185.91667	0.00045
185.88333	-0.00100
185.85000	-0.00052
185.81667	-0.00293
185.78333	-0.00197
185.73333	-0.00325
185.70000	-0.00116
185.65000	-0.00164
185.61667	-0.00213
185.58333	-0.00132
185.55000	-0.00342
185.53333	-0.00148
185.51667	-0.00293
185.50000	-0.00213
185.48333	-0.00116
185.46667	-0.00148
185.46667	-0.00148
185.45000	-0.00003
185.45000	-0.00148
185.45000	-0.00035
185.45000	-0.00084
185.43333	-0.00164
185.41667	-0.00309
185.41667	-0.00213
185.40000	-0.00406
185.40000	-0.00132
185.38333	-0.00180
185.38333	-0.00358
185.38333	-0.00164
185.36667	-0.00100
185.36667	-0.00374
185.36667	-0.00454
185.36667	-0.00213
185.35000	-0.00084
185.35000	-0.00197
185.35000	-0.00052
185.35000	-0.00422
185.33333	-0.00293
185.33333	-0.00229
185.31667	-0.00035
185.31667	-0.00277
185.31667	-0.00309
185.30000	-0.00197
185.30000	-0.00325
185.30000	-0.00325
185.30000	-0.00180
185.30000	-0.00197
185.30000	-0.00180
185.30000	-0.00132
185.30000	-0.00293
185.30000	-0.00019
185.30000	-0.00197
185.30000	-0.00180
185.31667	-0.00374
185.31667	0.00013
185.31667	-0.00342
185.31667	-0.00342
185.31667	-0.00035
185.31667	-0.00213
185.31667	-0.00164
185.33333	-0.00132
185.33333	-0.00406
185.35000	-0.00229
185.35000	-0.00197
185.36667	-0.00068
185.36667	-0.00245
185.38333	-0.00406
185.38333	-0.00309
185.38333	-0.00358
185.38333	0.00013
185.38333	-0.00261
185.40000	-0.00164
185.38333	-0.00325
185.38333	-0.00116
185.38333	-0.00325
185.40000	-0.00035
185.40000	-0.00132
185.40000	-0.00052
185.38333	-0.00213
185.38333	-0.00261
185.38333	-0.00052
185.38333	-0.00229
185.38333	-0.00261
185.38333	-0.00374
185.38333	-0.00052
185.38333	-0.00052
185.38333	-0.00325
185.38333	-0.00342
185.38333	-0.00019
185.38333	-0.00132
185.38333	-0.00277
185.38333	-0.00229
185.38333	-0.00197
185.38333	-0.00213
185.38333	-0.00342
185.40000	-0.00068
185.40000	-0.00213
185.40000	-0.00180
185.40000	-0.00068
185.40000	-0.00100
185.41667	-0.00132
185.41667	-0.00100
185.41667	-0.00261
185.43333	-0.00100
185.43333	-0.00229
185.43333	-0.00164
185.41667	-0.00342
185.41667	-0.00164
185.41667	-0.00148
185.43333	-0.00132
185.43333	-0.00035
185.43333	-0.00084
185.43333	-0.00342
185.43333	-0.00035
185.43333	0.00303
185.43333	-0.00116
185.45000	-0.00148
185.45000	-0.00116
185.45000	-0.00035
185.45000	-0.00293
185.45000	-0.00309
185.45000	-0.00084
185.45000	-0.00084
185.46667	-0.00342
185.46667	-0.00084
185.46667	-0.00003
185.46667	-0.00390
185.48333	-0.00309
185.48333	-0.00213
185.48333	-0.00245
185.48333	-0.00116
185.48333	-0.00052
185.50000	-0.00342
185.50000	-0.00342
185.50000	-0.00003
185.50000	-0.00003
185.50000	-0.00197
185.50000	-0.00003
185.50000	-0.00148
185.50000	-0.00019
185.50000	-0.00132
185.50000	-0.00180
185.50000	-0.00309
185.51667	-0.00213
185.51667	-0.00084
185.55000	-0.00180
185.63333	-0.00164
185.78333	-0.00084
185.91667	0.00029
186.01667	-0.00293
186.06667	-0.00229
186.11667	-0.00374
186.15000	-0.00309
186.18333	-0.00277
186.20000	-0.00164
186.25000	-0.00342
186.28333	-0.00132
186.33333	-0.00084
186.33333	-0.00229
186.33333	-0.00358
186.33333	-0.00213
186.33333	-0.00148
186.33333	-0.00470
186.31667	-0.00503
186.31667	-0.00293
186.31667	-0.00019
186.30000	-0.00084
186.30000	-0.00100
186.28333	-0.00164
186.28333	0.00400
186.26667	-0.00180
186.25000	-0.00148
186.23333	-0.00277
186.20000	-0.00422
186.16667	-0.00293
186.15000	-0.00132
186.10000	-0.00293
186.03333	-0.00197
185.98333	-0.00245
185.93333	-0.00148
185.90000	-0.00132
185.88333	-0.00132
185.85000	-0.00068
185.80000	-0.00229
185.76667	-0.00052
185.73333	0.00029
185.68333	-0.00164
185.65000	-0.00116
185.63333	-0.00052
185.60000	-0.00229
185.58333	-0.00035
185.55000	-0.00164
185.53333	-0.00035
185.50000	-0.00390
185.46667	-0.00052
185.43333	0.00013
185.41667	-0.00438
185.40000	-0.00358
185.38333	-0.00213
185.36667	-0.00245
185.35000	-0.00100
185.33333	-0.00213
185.31667	-0.00132
185.31667	-0.00116
185.30000	-0.00197
185.30000	-0.00003
185.28333	-0.00084
185.28333	-0.00229
185.28333	-0.00068
185.26667	-0.00277
185.26667	-0.00035
185.25000	-0.00245
185.23333	-0.00019
185.23333	-0.00197
185.21667	-0.00180
185.18333	-0.00100
185.15000	-0.00245
185.11667	-0.00487
185.06667	-0.00116
185.01667	-0.00325
184.98333	-0.00180
184.96667	-0.00180
184.96667	-0.00052
184.95000	-0.00358
184.95000	-0.00164
184.95000	-0.00535
184.95000	-0.00116
184.93333	-0.00068
184.93333	-0.00132
184.93333	-0.00406
184.93333	-0.00519
184.93333	-0.00261
184.93333	-0.00116
184.93333	-0.00277
184.93333	-0.00325
184.93333	-0.00180
184.93333	-0.00309
184.93333	-0.00358
184.93333	-0.00342
184.93333	-0.00358
184.93333	-0.00052
184.93333	-0.00132
184.93333	-0.00132
184.93333	-0.00164
184.93333	-0.00342
184.93333	-0.00277
184.93333	-0.00100
184.93333	-0.00325
184.93333	-0.00277
184.93333	0.00013
184.93333	-0.00277
184.93333	-0.00003
184.93333	-0.00197
184.93333	-0.00325
184.93333	-0.00180
184.93333	-0.00132
184.93333	-0.00213
184.93333	-0.00068
184.93333	-0.00309
184.93333	-0.00406
184.93333	-0.00164
184.93333	-0.00100
184.93333	-0.00390
184.93333	-0.00422
184.93333	-0.00132
184.93333	-0.00100
184.93333	-0.00148
184.93333	-0.00406
184.93333	-0.00180
184.93333	-0.00035
184.93333	-0.00052
184.95000	-0.00116
184.95000	-0.00342
184.95000	-0.00390
184.95000	-0.00342
184.95000	-0.00100
184.95000	-0.00245
184.93333	0.00077
184.93333	-0.00180
184.93333	-0.00116
184.95000	-0.00277
184.95000	-0.00325
184.95000	-0.00084
184.95000	-0.00470
184.95000	-0.00019
184.95000	-0.00406
184.95000	-0.00213
184.95000	-0.00261
184.95000	-0.00019
184.95000	-0.00148
184.95000	-0.00213
184.95000	0.00029
184.95000	-0.00245
184.95000	-0.00261
184.95000	-0.00148
184.95000	0.00013
184.95000	-0.00052
184.95000	-0.00213
184.95000	0.00045
184.95000	-0.00084
184.95000	-0.00197
184.95000	-0.00100
184.95000	-0.00116
184.95000	-0.00229
184.95000	-0.00261
184.95000	-0.00035
184.95000	-0.00003
184.95000	-0.00261
184.95000	-0.00100
184.95000	0.00013
184.95000	-0.00277
184.95000	0.00061
184.95000	-0.00277
184.96667	0.00013
184.96667	-0.00084
184.96667	-0.00003
184.96667	-0.00100
184.96667	-0.00164
184.96667	-0.00003
184.98333	-0.00003
184.98333	-0.00068
185.00000	-0.00132
185.03333	-0.00180
185.06667	-0.00132
185.13333	-0.00229
185.23333	-0.00180
185.30000	-0.00148
185.38333	-0.00116
185.45000	-0.00293
185.48333	-0.00197
185.50000	-0.00164
185.50000	-0.00245
185.50000	-0.00245
185.50000	-0.00180
185.50000	-0.00100
185.50000	-0.00293
185.48333	-0.00245
185.46667	-0.00035
185.45000	-0.00358
185.43333	-0.00309
185.41667	-0.00084
185.38333	-0.00245
185.33333	-0.00052
185.26667	-0.00374
185.21667	-0.00277
185.20000	-0.00116
185.18333	-0.00084
185.15000	-0.00325
185.13333	-0.00197
185.10000	-0.00325
185.06667	-0.00261
185.03333	-0.00132
185.00000	-0.00052
184.98333	-0.00197
184.96667	-0.00197
184.93333	-0.00180
184.91667	-0.00132
