Polarization of Light 'theta' Data File Tue, Jan 23, 2018 10:01 AM
Sensor Position (Radians)	Light Intensity (Volts)
0.54105	0.53985
0.55414	0.55661
0.56287	0.56934
0.56287	0.57369
0.56287	0.56805
0.56287	0.56724
0.56287	0.57175
0.56287	0.56773
0.56287	0.57079
0.56287	0.57256
0.56287	0.56789
0.56287	0.56901
0.56287	0.57014
0.56287	0.56934
0.56287	0.56998
0.56287	0.57191
0.56287	0.56563
0.56287	0.56708
0.56287	0.56789
0.56287	0.57079
0.56287	0.56434
0.56287	0.56789
0.56287	0.56966
0.56287	0.56531
0.56287	0.56724
0.56287	0.57014
0.56287	0.56805
0.56287	0.56628
0.56287	0.56531
0.56287	0.57046
0.56287	0.56740
0.56287	0.56692
0.56287	0.56901
0.56287	0.57256
0.56287	0.56934
0.56287	0.56805
0.56287	0.57143
0.56287	0.57208
0.56287	0.57127
0.56287	0.56724
0.56287	0.57063
0.56287	0.57272
0.56287	0.57320
0.56287	0.57208
0.56287	0.57014
0.57160	0.57755
0.57596	0.58561
0.58032	0.59318
0.58032	0.58931
0.58032	0.58867
0.58032	0.59254
0.58032	0.59109
0.58032	0.58948
0.58032	0.59399
0.58032	0.58835
0.58032	0.59125
0.58032	0.59334
0.58032	0.59254
0.58032	0.58931
0.58032	0.59044
0.58032	0.58674
0.58032	0.59060
0.58032	0.59254
0.59341	0.59834
0.59778	0.60655
0.59778	0.60800
0.59778	0.60478
0.59778	0.60607
0.59778	0.60172
0.59778	0.60736
0.59778	0.60623
0.59778	0.60671
0.59778	0.60188
0.59778	0.60736
0.59778	0.60526
0.59778	0.60591
0.59778	0.60913
0.59778	0.60398
0.59778	0.60510
0.59778	0.60897
0.59778	0.60543
0.59778	0.60736
0.59778	0.60430
0.59778	0.60269
0.59778	0.60800
0.60214	0.61106
0.60214	0.61509
0.60214	0.60961
0.60214	0.61332
0.60214	0.60526
0.60214	0.61332
0.60214	0.61090
0.60214	0.61509
0.60214	0.61251
0.61087	0.61799
0.61523	0.62154
0.61959	0.63201
0.61959	0.63265
0.61959	0.62702
0.61959	0.62927
0.61959	0.63056
0.61959	0.62621
0.61959	0.62637
0.61959	0.63137
0.61959	0.63249
0.61959	0.62444
0.61959	0.62653
0.61959	0.63169
0.61959	0.62798
0.61959	0.63153
0.61959	0.62847
0.62832	0.63878
0.63268	0.64264
0.63268	0.64055
0.63268	0.63990
0.63268	0.64474
0.63268	0.63829
0.63268	0.64232
0.63268	0.64474
0.63268	0.63894
0.63268	0.64377
0.63268	0.64490
0.63268	0.64023
0.63705	0.64135
0.63705	0.64651
0.63705	0.64570
0.63705	0.63926
0.63705	0.63958
0.63705	0.64216
0.63705	0.64409
0.63705	0.64103
0.63705	0.64361
0.63705	0.64264
0.63705	0.64635
0.63705	0.63845
0.63705	0.64442
0.63705	0.64087
0.63705	0.64442
0.64577	0.64989
0.65450	0.65747
0.65886	0.66278
0.65886	0.65859
0.65886	0.66020
0.65886	0.66262
0.65886	0.65811
0.65886	0.66165
0.65886	0.65714
0.65886	0.66149
0.65886	0.66198
0.65886	0.66165
0.65886	0.65440
0.65886	0.66069
0.65886	0.65763
0.66759	0.67019
0.67632	0.66907
0.67632	0.67583
0.67632	0.67470
0.67632	0.67728
0.67632	0.67599
0.67632	0.67728
0.67632	0.67728
0.67632	0.67100
0.67632	0.67696
0.67632	0.67535
0.67632	0.67648
0.67632	0.67728
0.67632	0.67487
0.67632	0.67293
0.67632	0.67760
0.67632	0.67599
0.67632	0.67358
0.67632	0.67760
0.67632	0.67503
0.67632	0.67583
0.68941	0.67680
0.68504	0.68067
0.68504	0.68276
0.68504	0.67905
0.68504	0.67938
0.68941	0.68276
0.68941	0.68147
0.68941	0.67970
0.69813	0.68743
0.70250	0.69114
0.70250	0.69049
0.70250	0.68888
0.70250	0.68969
0.70250	0.69017
0.70250	0.69033
0.70250	0.68920
0.70250	0.68695
0.70250	0.69227
0.70250	0.69162
0.70250	0.69227
0.70250	0.68888
0.71122	0.69420
0.71558	0.69968
0.71558	0.69484
0.71558	0.69726
0.71558	0.69790
0.71558	0.69533
0.71558	0.69758
0.71558	0.69887
0.71558	0.69581
0.71558	0.70032
0.71558	0.70048
0.71558	0.69645
0.71558	0.69871
0.71558	0.69742
0.71558	0.69355
0.71558	0.69903
0.71558	0.69984
0.71558	0.69694
0.71558	0.69855
0.71558	0.70177
0.71558	0.69984
0.71558	0.70113
0.71558	0.69581
0.72431	0.70193
0.73304	0.70741
0.73740	0.70548
0.73740	0.70596
0.73740	0.70612
0.73740	0.70838
0.73740	0.70209
0.73740	0.70757
0.73740	0.70709
0.73740	0.70242
0.73740	0.70789
0.73740	0.70419
0.73740	0.70983
0.73740	0.70628
0.73740	0.70934
0.73740	0.70419
0.73740	0.70467
0.73740	0.70677
0.73740	0.70870
0.73740	0.70290
0.73740	0.70757
0.73740	0.70822
0.73740	0.70370
0.73740	0.70209
0.73740	0.71289
0.73740	0.71144
0.73740	0.70950
0.73740	0.70967
0.73740	0.71128
0.73740	0.71079
0.73740	0.71144
0.73740	0.71031
0.75049	0.71385
0.76794	0.71611
0.78103	0.71885
0.78103	0.71530
0.78103	0.71837
0.78103	0.72078
0.78103	0.71402
0.78103	0.71450
0.78103	0.71933
0.78103	0.71804
0.78103	0.71498
0.78103	0.71692
0.78103	0.72175
0.78103	0.71692
0.78103	0.72014
0.78103	0.71869
0.78103	0.71804
0.78103	0.72062
0.78103	0.72062
0.77667	0.71627
0.76358	0.71643
0.75485	0.70934
0.75485	0.71482
0.75485	0.71369
0.75485	0.70805
0.75485	0.71498
0.75485	0.71337
0.75485	0.71402
0.75485	0.71128
0.75485	0.71369
0.75485	0.71160
0.75485	0.71095
0.75485	0.71289
0.75485	0.71385
0.75922	0.71402
0.75922	0.71240
0.75922	0.71192
0.77231	0.71176
0.77667	0.71257
0.77667	0.71643
0.77667	0.71595
0.77667	0.71402
0.77667	0.71547
0.77667	0.71708
0.77667	0.71273
0.77667	0.71643
0.77667	0.71820
0.77667	0.71466
0.77667	0.71627
0.77667	0.71756
0.77667	0.71547
0.77667	0.71434
0.77667	0.71482
0.77667	0.71273
0.77667	0.71466
0.79412	0.72030
0.80721	0.71788
0.81158	0.72062
0.81158	0.71933
0.81158	0.71820
0.81158	0.72110
0.81158	0.71837
0.81158	0.72223
0.81158	0.71982
0.81158	0.71885
0.81158	0.72255
0.81158	0.71692
0.81158	0.71885
0.81158	0.71853
0.80721	0.71643
0.80721	0.71965
0.80721	0.71837
0.80721	0.72030
0.80721	0.71321
0.80721	0.71949
0.80721	0.71692
0.80721	0.71837
0.80721	0.71965
0.80721	0.72030
0.80721	0.71772
0.80721	0.71949
0.80721	0.72030
0.80721	0.72062
0.81158	0.72110
0.81158	0.72207
0.81158	0.71530
0.81158	0.71772
0.81158	0.71402
0.81158	0.72159
0.81158	0.71837
0.82467	0.71724
0.83339	0.71402
0.83339	0.71450
0.83339	0.71240
0.83339	0.71563
0.83339	0.71740
0.83339	0.71724
0.83339	0.71659
0.83339	0.71659
0.83339	0.71853
0.83339	0.71595
0.83339	0.71820
0.83339	0.71804
0.83339	0.71692
0.83339	0.72094
0.83339	0.71917
0.83339	0.72030
0.83339	0.71965
0.83339	0.71772
0.83339	0.72674
0.83339	0.72127
0.83339	0.71982
0.83339	0.72062
0.83339	0.71982
0.83339	0.71514
0.83339	0.71949
0.83339	0.71563
0.83339	0.71820
0.83339	0.71917
0.83339	0.72159
0.83339	0.71917
0.83339	0.71498
0.83339	0.71627
0.83339	0.72062
0.83339	0.71643
0.83339	0.71708
0.83339	0.72304
0.83339	0.71708
0.83339	0.72014
0.83339	0.71530
0.83339	0.72078
0.83339	0.72078
0.83339	0.71659
0.83339	0.71772
0.83339	0.71965
0.83339	0.71547
0.83339	0.71675
0.83339	0.72030
0.83339	0.71450
0.83339	0.71917
0.83339	0.72175
0.83339	0.72755
0.83339	0.73351
0.83339	0.73496
0.83339	0.73432
0.83339	0.73544
0.83339	0.73174
0.83339	0.72948
0.83339	0.72980
0.83339	0.73609
0.83776	0.73657
0.83776	0.73609
0.83776	0.73254
0.83776	0.73641
0.83776	0.73786
0.83776	0.73061
0.83776	0.73303
0.83776	0.73689
0.84212	0.73351
0.84648	0.73303
0.85521	0.73045
0.85521	0.73383
0.85521	0.73222
0.85521	0.73206
0.85521	0.72980
0.85521	0.73287
0.85521	0.72739
0.85521	0.72932
0.85521	0.73303
0.85521	0.73174
0.85521	0.73142
0.85521	0.73335
0.86394	0.72997
0.86394	0.73158
0.86830	0.72320
0.86830	0.72787
0.86830	0.72980
0.86830	0.72545
0.86830	0.72900
0.87266	0.72384
0.87266	0.72562
0.87703	0.72320
0.87703	0.72400
0.87703	0.72304
0.87703	0.72320
0.87703	0.72368
0.87703	0.72046
0.88139	0.71949
0.88139	0.71756
0.88139	0.72223
0.88139	0.72110
0.88139	0.72239
0.88575	0.71917
0.89012	0.71563
0.89012	0.71176
0.89012	0.71563
0.89012	0.71031
0.89012	0.71289
0.89012	0.71369
0.89012	0.71385
0.89012	0.71466
0.89012	0.71321
0.89448	0.71176
0.89884	0.71095
0.89884	0.70902
0.89884	0.70918
0.89884	0.70741
0.89884	0.71031
0.89884	0.70983
0.89884	0.70983
0.90321	0.70258
0.90321	0.70483
0.90321	0.70145
0.90321	0.70322
0.90321	0.71321
0.90321	0.70870
0.90321	0.71144
0.90321	0.70451
0.90321	0.70902
0.91193	0.70225
0.91630	0.70177
0.91630	0.70129
0.91630	0.69468
0.91630	0.69839
0.91630	0.69790
0.91630	0.69984
0.91630	0.70000
0.91630	0.70032
0.92066	0.69420
0.92066	0.69839
0.92502	0.69581
0.92502	0.69017
0.92502	0.69645
0.92502	0.69581
0.92502	0.68969
0.92502	0.69275
0.92939	0.69243
0.93375	0.68743
0.93375	0.68840
0.93375	0.68856
0.93375	0.68502
0.93375	0.68614
0.93811	0.68663
0.94248	0.68067
0.94248	0.68034
0.94248	0.68083
0.94248	0.67889
0.94684	0.67793
0.95120	0.67148
0.95120	0.67309
0.95120	0.66939
0.95120	0.67100
0.95120	0.67180
0.95557	0.66617
0.95993	0.66343
0.96429	0.65714
0.96429	0.66327
0.96429	0.66439
0.96429	0.65811
0.96429	0.66391
0.96429	0.66310
0.96429	0.66133
0.96429	0.65795
0.96429	0.66198
0.97302	0.65247
0.97738	0.64909
0.97738	0.64023
0.97738	0.64361
0.97738	0.64522
0.97738	0.65054
0.97738	0.65102
0.98175	0.63958
0.98611	0.63845
0.99047	0.63717
0.99047	0.63974
0.99047	0.63717
0.99047	0.63684
0.99047	0.63282
0.99047	0.63878
0.99484	0.63410
0.99484	0.62814
0.99484	0.62685
0.99484	0.62975
0.99484	0.63233
0.99484	0.62959
1.00356	0.62186
1.00356	0.62057
1.00356	0.62218
1.00356	0.62138
1.00793	0.61993
1.00793	0.61461
1.01229	0.60043
1.01665	0.60752
1.01665	0.61010
1.01665	0.60430
1.02102	0.60446
1.02102	0.60156
1.02102	0.59995
1.02102	0.59801
1.02102	0.59447
1.02102	0.59463
1.02102	0.59882
1.02538	0.59270
1.02538	0.59012
1.02538	0.59286
1.02538	0.59511
1.02538	0.59060
1.02538	0.59125
1.02538	0.59334
1.03411	0.58625
1.03411	0.57949
1.03411	0.58432
1.03411	0.58045
1.03847	0.57900
1.03847	0.57820
1.03847	0.57916
1.04283	0.57562
1.04720	0.57079
1.04720	0.57063
1.04720	0.56644
1.04720	0.56515
1.04720	0.56531
1.04720	0.56241
1.04720	0.56644
1.05156	0.55709
1.05156	0.56080
1.05592	0.55355
1.05592	0.55129
1.05592	0.55564
1.06029	0.55274
1.06465	0.54581
1.06465	0.54743
1.06465	0.54646
1.06465	0.54485
1.07338	0.54614
1.07774	0.53196
1.07774	0.52487
1.07774	0.52568
1.07774	0.53019
1.07774	0.52696
1.07774	0.52535
1.07774	0.52874
1.07774	0.52245
1.07774	0.52503
1.08210	0.51843
1.08647	0.52213
1.09083	0.50940
1.09519	0.50457
1.09519	0.50795
1.09519	0.50602
1.09519	0.50634
1.09519	0.50344
1.09519	0.50328
1.09519	0.50521
1.09519	0.50586
1.09956	0.50296
1.09956	0.49490
1.09956	0.49571
1.09956	0.49893
1.09956	0.49587
1.09956	0.50151
1.09956	0.49796
1.09956	0.49861
1.09956	0.49877
1.09956	0.49909
1.10828	0.49120
1.10828	0.48266
1.10828	0.48459
1.10828	0.48475
1.10828	0.48701
1.10828	0.48894
1.10828	0.48282
1.11701	0.47589
1.12137	0.46977
1.12137	0.47251
1.12137	0.47412
1.12137	0.47460
1.12137	0.47315
1.12137	0.47315
1.12137	0.46703
1.12137	0.46896
1.12137	0.46848
1.12137	0.46896
1.12137	0.46816
1.12574	0.46800
1.12574	0.45881
1.12574	0.46558
1.13010	0.45591
1.13446	0.45463
1.13446	0.45253
1.13446	0.45237
1.13446	0.45044
1.13883	0.44593
1.14319	0.44093
1.14319	0.43529
1.14319	0.43868
1.14319	0.43368
1.14755	0.43223
1.15192	0.43014
1.15192	0.42901
1.15192	0.42385
1.15192	0.42498
1.15192	0.42611
1.15628	0.42192
1.16064	0.41016
1.16501	0.40903
1.16501	0.40968
1.16501	0.40790
1.16501	0.40629
1.16501	0.40855
1.16501	0.40597
1.16501	0.40839
1.16501	0.40307
1.16501	0.41000
1.16937	0.40259
1.17373	0.39099
1.17373	0.39518
1.17373	0.39228
1.17373	0.39018
1.17810	0.38245
1.17810	0.38664
1.17810	0.38712
1.17810	0.38229
1.18246	0.38229
1.18682	0.37439
1.19119	0.36714
1.19119	0.36489
1.19119	0.36360
1.19555	0.36102
1.19991	0.35715
1.20428	0.34990
1.20428	0.34539
1.20428	0.35087
1.20428	0.34716
1.20428	0.34410
1.20864	0.34233
1.21300	0.33234
1.21737	0.32992
1.21737	0.32348
1.21737	0.32606
1.21737	0.32815
1.21737	0.32944
1.21737	0.32622
1.21737	0.32767
1.21737	0.32396
1.21737	0.32719
1.21737	0.32364
1.21737	0.32735
1.21737	0.32686
1.21737	0.32477
1.21737	0.32719
1.21737	0.32557
1.21737	0.32300
1.21737	0.32509
1.21737	0.32541
1.21737	0.32847
1.21737	0.32912
1.21737	0.32332
1.21737	0.32702
1.22609	0.31510
1.23046	0.30898
1.23046	0.30930
1.23046	0.31220
1.23046	0.30576
1.23046	0.31091
1.23046	0.31043
1.23482	0.30109
1.24355	0.29190
1.24355	0.29480
1.24355	0.28932
1.24355	0.29416
1.24355	0.29496
1.24355	0.29529
1.24355	0.29190
1.24791	0.27627
1.24791	0.28256
1.24791	0.28095
1.24791	0.27885
1.24791	0.28207
1.24791	0.27789
1.25664	0.27692
1.26100	0.26322
1.26536	0.25936
1.26536	0.25904
1.26536	0.26145
1.26536	0.25952
1.26536	0.26097
1.26536	0.26081
1.26973	0.25114
1.26973	0.25372
1.26973	0.25066
1.26973	0.25275
1.26973	0.25227
1.27409	0.24856
1.27845	0.24019
1.27845	0.24051
1.28282	0.23487
1.28718	0.22810
1.28718	0.22391
1.28718	0.22601
1.28718	0.22681
1.29154	0.22134
1.29591	0.21280
1.30027	0.20748
1.30027	0.20877
1.30027	0.21183
1.30027	0.21022
1.30027	0.20829
1.30027	0.20603
1.30463	0.20039
1.30463	0.19926
1.30900	0.20120
1.30900	0.19926
1.30900	0.19975
1.31336	0.19266
1.31336	0.19137
1.31336	0.19121
1.31336	0.19250
1.31772	0.18573
1.32209	0.19008
1.32209	0.18041
1.32645	0.17220
1.32645	0.17107
1.32645	0.17268
1.32645	0.17252
1.32645	0.16752
1.32645	0.17220
1.33081	0.16865
1.33081	0.16752
1.33081	0.16543
1.33081	0.16704
1.33081	0.16736
1.33081	0.16672
1.33954	0.15899
1.34390	0.15190
1.34390	0.15029
1.34390	0.15560
1.34390	0.15335
1.34827	0.14964
1.35263	0.14142
1.35263	0.14239
1.35263	0.14561
1.35263	0.14400
1.35263	0.14545
1.35699	0.13885
1.35699	0.13852
1.36136	0.12918
1.36136	0.13160
1.36136	0.13482
1.36136	0.13111
1.36136	0.13433
1.36572	0.12660
1.36572	0.12725
1.36572	0.12370
1.36572	0.12354
1.36572	0.12708
1.36572	0.12982
1.36572	0.12837
1.36572	0.12547
1.37008	0.11806
1.37881	0.11565
1.37881	0.11452
1.37881	0.11242
1.37881	0.11468
1.37881	0.10952
1.37881	0.11178
1.37881	0.10872
1.38317	0.10437
1.38754	0.10082
1.39190	0.10147
1.39190	0.09953
1.39190	0.09728
1.39190	0.08600
1.39190	0.09631
1.39190	0.09728
1.39626	0.09663
1.39626	0.09470
1.39626	0.09164
1.39626	0.08681
1.39626	0.09164
1.40063	0.08262
1.40063	0.08358
1.40063	0.08536
1.40063	0.08294
1.40063	0.08761
1.40935	0.08294
1.41372	0.07633
1.41372	0.07875
1.41372	0.07730
1.41808	0.07118
1.41808	0.07505
1.41808	0.06957
1.41808	0.07215
1.41808	0.07134
1.41808	0.07102
1.42681	0.06699
1.43117	0.05781
1.43117	0.05990
1.43117	0.05829
1.43117	0.06377
1.43553	0.05910
1.43553	0.05684
1.43553	0.05185
1.43990	0.05201
1.43990	0.05201
1.43990	0.05023
1.43990	0.04798
1.43990	0.04895
1.43990	0.05249
1.44862	0.04750
1.45299	0.04637
1.45299	0.04572
1.45299	0.04202
1.45299	0.04460
1.45735	0.03493
1.46171	0.03767
1.46608	0.03461
1.46608	0.03509
1.46608	0.03267
1.46608	0.03364
1.47044	0.02752
1.47480	0.02816
1.47480	0.02510
1.47480	0.02365
1.47480	0.02430
1.47480	0.02671
1.47480	0.02607
1.47480	0.02301
1.47480	0.02510
1.47480	0.02655
1.47480	0.02285
1.47480	0.02301
1.47480	0.02558
1.47480	0.02365
1.47480	0.02671
1.47480	0.03010
1.47480	0.02558
1.47480	0.02365
1.47480	0.02768
1.47480	0.02381
1.47480	0.02494
1.47480	0.02526
1.47480	0.02687
1.47480	0.02333
1.47480	0.02865
1.47480	0.02848
1.47480	0.02687
1.47480	0.02558
1.47480	0.02188
1.47480	0.02623
1.47480	0.02172
1.47480	0.02397
1.47480	0.01173
1.47480	0.02784
1.47480	0.02961
1.47480	0.02816
1.47480	0.02816
1.47480	0.02865
1.47480	0.02236
1.47480	0.02268
1.47480	0.02526
1.47480	0.02446
1.47480	0.02413
1.47480	0.02881
1.47480	0.02687
1.47480	0.02784
1.47480	0.02784
1.47480	0.02526
1.47480	0.02526
1.47480	0.02800
1.47480	0.02865
1.47480	0.02736
1.47480	0.02526
1.47480	0.02655
1.47480	0.02591
1.47480	0.02623
1.47480	0.02671
1.47480	0.02848
1.47480	0.02784
1.47480	0.02140
1.47480	0.02188
1.47480	0.02897
1.47480	0.02591
1.47480	0.02285
1.47480	0.02897
1.47480	0.02720
1.47480	0.02639
1.47480	0.02140
1.47480	0.02397
1.47480	0.02494
1.47480	0.02784
1.47917	0.02333
1.47917	0.02172
1.47917	0.02607
1.47917	0.02639
1.47917	0.02236
1.47917	0.02591
1.48789	0.02043
1.48789	0.02091
1.48789	0.02107
1.48789	0.01946
1.49226	0.01592
1.50098	0.00980
1.50535	0.00657
1.50535	0.01108
1.50535	0.00883
1.50535	0.00786
1.50535	0.01044
1.50535	0.00915
1.50971	0.00963
1.51844	0.00545
1.52280	-0.00406
1.52280	-0.00197
1.52280	0.00158
1.52280	0.00383
1.52280	0.00287
1.53153	-0.00197
1.53589	-0.00648
1.54025	-0.00841
1.54025	0.00142
1.54025	-0.00470
1.54025	-0.00487
1.54025	-0.00164
1.54898	-0.01034
1.55771	-0.00470
1.55771	-0.00632
1.55771	-0.01131
1.55771	-0.01115
1.56207	-0.01083
1.57080	-0.00857
1.57080	-0.01244
1.57080	-0.01502
1.57080	-0.01099
1.57080	-0.00793
1.57516	-0.00615
1.57952	-0.01437
1.57952	-0.00954
1.57952	-0.00857
1.57952	-0.01163
1.57952	-0.00922
1.58389	-0.01083
1.59261	-0.01147
1.59698	-0.01002
1.59698	-0.01340
1.59698	-0.00841
1.59698	-0.01147
1.59698	-0.00857
1.59698	-0.00970
1.59698	-0.01502
1.59698	-0.00938
1.59698	-0.00841
1.59698	-0.01357
1.59698	-0.00922
1.59698	-0.01308
1.59698	-0.00938
1.59698	-0.00970
1.59698	-0.01437
1.59698	-0.01163
1.59698	-0.01373
1.59698	-0.01195
1.59698	-0.01324
1.59698	-0.01050
1.59698	-0.01421
1.59698	-0.01179
1.59698	-0.01018
1.59698	-0.01195
1.59698	-0.00825
1.59698	-0.01695
1.59698	-0.01099
1.59698	-0.01147
1.59698	-0.01308
1.59698	-0.01212
1.59698	-0.00905
1.59698	-0.00825
1.59698	-0.00986
1.59698	-0.01083
1.59698	-0.01163
1.59698	-0.00809
1.59698	-0.01050
1.59698	-0.00841
1.59698	-0.00986
1.59698	-0.00664
1.59698	-0.00728
1.59698	-0.01389
1.59698	-0.01083
1.59698	-0.01437
1.59698	-0.00664
1.59698	-0.00841
1.59698	-0.00986
1.59698	-0.01163
1.59698	-0.01067
1.59698	-0.00970
1.59698	-0.01099
1.59698	-0.00905
1.59698	-0.00857
1.59698	-0.01292
1.59698	-0.01502
1.59698	-0.01034
1.59698	-0.01067
1.59698	-0.01034
1.59698	-0.00777
1.59698	-0.01518
1.59698	-0.01083
1.59698	-0.00970
1.59698	-0.00938
1.59698	-0.01002
1.59698	-0.01389
1.59698	-0.00970
1.59698	-0.01002
1.59698	-0.01389
1.59698	-0.01437
1.59698	-0.01083
1.59698	-0.01067
1.59698	-0.01195
1.59698	-0.00954
1.59698	-0.00970
1.59698	-0.01405
1.59698	-0.01050
1.59698	-0.00793
1.59698	-0.01034
1.59698	-0.00954
1.59698	-0.01308
1.59698	-0.01179
1.59698	-0.00793
1.59698	-0.00777
1.59698	-0.00938
1.59698	-0.00744
1.59698	-0.01147
1.59698	-0.00938
1.59698	-0.01630
1.59698	-0.01050
1.59698	-0.01179
1.59698	-0.00229
1.59698	-0.01437
1.59698	-0.01018
1.59698	-0.00777
1.59698	-0.00905
1.59698	-0.01034
1.59698	-0.01373
1.59698	-0.01050
1.59698	-0.00841
1.59698	-0.01212
1.59698	-0.00905
1.59698	-0.00970
1.59698	-0.01163
1.59698	-0.01195
1.59698	-0.01002
1.59698	-0.01244
1.59698	-0.01260
1.59698	-0.01179
1.59698	-0.01050
1.59698	-0.00922
1.59698	-0.00954
1.59698	-0.01179
1.59698	-0.00905
1.59698	-0.01131
1.59698	-0.00857
1.59698	-0.00680
1.59698	-0.01034
1.59698	-0.01292
1.59698	-0.00986
1.59698	-0.01357
1.59698	-0.01131
1.59698	-0.00793
1.59698	-0.00728
1.59698	-0.01244
1.59698	-0.00938
1.59698	-0.00760
1.59698	-0.00873
1.59698	-0.01357
1.59698	-0.00777
1.59698	-0.01212
1.59698	-0.01469
1.59698	-0.01276
1.59698	-0.01050
1.59698	-0.00889
1.59698	-0.01002
1.59698	-0.01292
1.59698	-0.00922
1.59698	-0.01002
1.59698	-0.01212
1.59698	-0.01437
1.59698	-0.01099
1.59698	-0.00905
1.59698	-0.00970
1.59698	-0.00889
1.59698	-0.00873
1.59698	-0.00777
1.59698	-0.00905
1.59698	-0.00905
1.59698	-0.00889
1.59698	-0.00986
1.59698	-0.00954
1.59698	-0.00970
1.59698	-0.01340
1.59698	-0.00809
1.59698	-0.00954
1.59698	-0.01373
1.59698	-0.01179
1.59698	-0.00954
1.59698	-0.01099
1.59698	-0.01050
1.59698	-0.01469
1.59698	-0.01018
1.59698	-0.01099
1.59698	-0.01002
1.59698	-0.01534
1.60134	-0.01260
1.61007	-0.00873
1.61879	-0.00873
1.62752	0.00093
1.62752	-0.00567
1.62752	-0.00519
1.62752	-0.00696
1.62752	-0.00406
1.62752	-0.00583
1.63625	-0.00599
1.64061	-0.00519
1.64061	-0.00583
1.64061	-0.00019
1.64061	-0.00148
1.64061	-0.00583
1.64061	-0.00100
1.64934	0.00351
1.65806	0.00206
1.65806	0.00110
1.65806	0.00545
1.65806	0.00448
1.65806	0.00432
1.65806	0.00593
1.66679	0.00947
1.67115	0.01108
1.67115	0.01092
1.67115	0.01092
1.67115	0.00593
1.67115	0.00770
1.67115	0.00931
1.67115	0.01253
1.67115	0.00690
1.68424	0.01721
1.68861	0.01946
1.68861	0.01463
1.68861	0.01576
1.68861	0.02301
1.68861	0.01817
1.68861	0.01801
1.69733	0.02542
1.70170	0.02575
1.70170	0.02800
1.70170	0.02510
1.70170	0.03058
1.70170	0.02913
1.71042	0.03928
1.71479	0.03735
1.71479	0.03525
1.71479	0.03541
1.71479	0.03686
1.71479	0.03477
1.72351	0.03396
1.72788	0.04605
1.72788	0.04717
1.72788	0.04347
1.72788	0.04605
1.72788	0.04443
1.73224	0.04492
1.73660	0.05265
1.73660	0.05523
1.73660	0.05185
1.73660	0.05539
1.73660	0.05217
1.74533	0.05700
1.74533	0.06232
1.74969	0.06135
1.75406	0.07053
1.75842	0.06844
1.76278	0.07746
1.76278	0.07585
1.76278	0.07730
1.76278	0.07843
1.76278	0.07778
1.76278	0.07472
1.77151	0.08117
1.77151	0.08648
1.77151	0.08552
1.77151	0.08520
1.77151	0.08568
1.77151	0.08487
1.78024	0.09116
1.78460	0.09583
1.78460	0.09470
1.78460	0.09937
1.78460	0.09792
1.78460	0.09373
1.78460	0.10759
1.78460	0.10163
1.78896	0.10098
1.79333	0.10920
1.79769	0.11291
1.79769	0.11097
1.79769	0.11113
1.79769	0.11146
1.79769	0.11226
1.80642	0.12096
1.81078	0.12354
1.81078	0.12531
1.81078	0.12531
1.81078	0.12096
1.81078	0.12853
1.81078	0.12660
1.81078	0.12741
1.81514	0.12757
1.81514	0.13305
1.81514	0.12870
1.81514	0.12902
1.81514	0.13160
1.82387	0.14046
1.82387	0.14658
1.82387	0.14432
1.82387	0.14771
1.82387	0.14706
1.82387	0.14223
1.82387	0.14593
1.82387	0.14078
1.82387	0.14545
1.82387	0.14545
1.82387	0.14561
1.82823	0.14738
1.82823	0.14738
1.82823	0.14835
1.83696	0.15657
1.83696	0.16140
1.83696	0.15915
1.83696	0.16092
1.83696	0.15721
1.83696	0.16124
1.83696	0.16301
1.84569	0.16656
1.84569	0.16897
1.85005	0.17510
1.85005	0.17107
1.85005	0.17155
1.85005	0.17316
1.85441	0.17816
1.85441	0.18396
1.85441	0.18509
1.85441	0.18428
1.85878	0.18235
1.86314	0.19201
1.86750	0.19282
1.86750	0.19830
1.86750	0.19491
1.87187	0.20249
1.87187	0.20555
1.87623	0.20506
1.87623	0.20619
1.87623	0.20925
1.87623	0.20571
1.87623	0.21473
1.88059	0.21634
1.88059	0.21666
1.88059	0.21554
1.88059	0.21264
1.88059	0.21473
1.88496	0.22730
1.88932	0.22875
1.88932	0.23116
1.88932	0.23294
1.88932	0.22923
1.88932	0.23068
1.89805	0.23954
1.89805	0.24002
1.89805	0.24147
1.89805	0.23777
1.89805	0.24405
1.89805	0.24115
1.89805	0.23890
1.89805	0.24341
1.89805	0.23664
1.89805	0.23696
1.89805	0.24373
1.89805	0.24373
1.89805	0.24164
1.90677	0.25324
1.91114	0.25581
1.91114	0.25726
1.91114	0.25678
1.91114	0.25920
1.91114	0.25678
1.91114	0.26210
1.91550	0.26355
1.91550	0.26097
1.91986	0.27015
1.91986	0.26838
1.91986	0.27305
1.91986	0.27241
1.92423	0.27579
1.92423	0.27676
1.92859	0.28030
1.93295	0.28884
1.93295	0.29239
1.93295	0.28626
1.93295	0.29045
1.93732	0.29754
1.94168	0.30125
1.94168	0.30817
1.94168	0.30431
1.94168	0.30705
1.94168	0.30254
1.94168	0.30850
1.95041	0.31687
1.95477	0.31881
1.95477	0.32445
1.95477	0.32155
1.95477	0.32332
1.95477	0.32058
1.95477	0.32332
1.95477	0.32251
1.95913	0.33105
1.95913	0.33250
1.95913	0.32767
1.95913	0.33089
1.95913	0.32944
1.95913	0.33137
