# Chart Recorder Data File Thu, Mar 15, 2018 10:24 AM
# CH1 (V)  	CH2 (V)  
28.450957031	0.139648437
28.575878906	0.138183594
28.685185547	0.137207031
28.810107422	0.135742187
28.935029297	0.133789062
29.044335937	0.133300781
29.153642578	0.132812500
29.294179687	0.131835937
29.387871094	0.131347656
29.512792969	0.130371094
29.653330078	0.130859375
29.762636719	0.130371094
29.871943359	0.130371094
29.996865234	0.130371094
30.106171875	0.131347656
30.231093750	0.132324219
30.340400391	0.133300781
30.465322266	0.134277344
30.574628906	0.135253906
30.699550781	0.137207031
30.746396484	0.139160156
30.746396484	0.140625000
30.762011719	0.142578125
30.746396484	0.144042969
30.746396484	0.145507812
30.730781250	0.146972656
30.746396484	0.147949219
30.746396484	0.148437500
30.746396484	0.149902344
30.730781250	0.150390625
30.746396484	0.151855469
30.746396484	0.152343750
30.746396484	0.153320312
30.746396484	0.153808594
30.746396484	0.154296875
30.730781250	0.155273437
30.746396484	0.155761719
30.746396484	0.156738281
30.746396484	0.157226562
30.746396484	0.157226562
30.730781250	0.158203125
30.730781250	0.158203125
30.746396484	0.158691406
30.730781250	0.158691406
30.746396484	0.159667969
30.730781250	0.159179687
30.746396484	0.159667969
30.730781250	0.159667969
30.730781250	0.159667969
30.730781250	0.159667969
30.746396484	0.160644531
30.746396484	0.160644531
30.746396484	0.160644531
30.746396484	0.160644531
30.746396484	0.161132812
30.746396484	0.161132812
30.746396484	0.161132812
30.730781250	0.161621094
30.746396484	0.161621094
30.730781250	0.161621094
30.746396484	0.161621094
30.730781250	0.161621094
30.746396484	0.162109375
30.730781250	0.162109375
30.730781250	0.162109375
30.730781250	0.162109375
