Chart Recorder Data File Thu, Mar 15, 2018 10:36 AM
CH1 (V)  	CH2 (V)  
30.808857422	0.363769531
30.840087891	0.363769531
30.808857422	0.363769531
30.824472656	0.363281250
30.808857422	0.363769531
30.824472656	0.363281250
30.808857422	0.363769531
30.808857422	0.363769531
30.793242187	0.363281250
30.824472656	0.363281250
30.808857422	0.363281250
30.824472656	0.363281250
30.824472656	0.363281250
30.840087891	0.363281250
30.840087891	0.362792969
30.840087891	0.363281250
30.824472656	0.363281250
30.824472656	0.363281250
30.824472656	0.362792969
30.840087891	0.362792969
30.824472656	0.363281250
30.824472656	0.363281250
30.808857422	0.363281250
30.824472656	0.362792969
30.824472656	0.362792969
30.824472656	0.362304687
30.824472656	0.362792969
30.840087891	0.362792969
30.808857422	0.361816406
30.824472656	0.361816406
