# Polarization of Light 'theta' Data File Tue, Jan 23, 2018 9:43 AM
# Sensor Position (Radians)	Light Intensity (Volts)
0.75922	1.99083
0.75922	1.99196
0.75922	1.99292
0.75922	1.98100
0.75922	1.98004
0.76794	1.94217
0.78103	1.89980
0.78976	1.86629
0.79412	1.84631
0.79849	1.81908
0.80285	1.81731
0.80285	1.81618
0.79849	1.83085
0.79849	1.84615
0.79849	1.84325
0.79849	1.84567
0.79849	1.84712
0.79849	1.84663
0.79849	1.84776
0.79849	1.84357
0.79849	1.84518
0.79849	1.84373
0.79849	1.84148
0.79849	1.84567
0.79849	1.84325
0.79849	1.84567
0.79849	1.84825
0.79849	1.84760
0.79849	1.84696
0.79849	1.84760
0.79849	1.85002
0.79849	1.85034
0.79849	1.84357
0.79849	1.84438
0.79849	1.84647
0.79849	1.84132
0.79849	1.84422
0.79849	1.84454
0.79849	1.84245
0.79849	1.84293
0.79849	1.83600
0.79849	1.83777
0.79849	1.83745
0.81594	1.78992
0.82030	1.76366
0.82467	1.74691
0.82467	1.74674
0.82467	1.74900
0.82467	1.74932
0.82467	1.75013
0.82467	1.75238
0.82467	1.74465
0.82467	1.74707
0.82467	1.75271
0.82467	1.74964
0.82467	1.75238
0.82467	1.75061
0.82467	1.75174
0.82467	1.74594
0.82467	1.75077
0.82467	1.75093
0.82467	1.75013
0.82467	1.75271
0.82467	1.74787
0.82467	1.74546
0.82467	1.74981
0.82467	1.74868
0.82467	1.75158
0.82467	1.74691
0.82467	1.74981
0.82467	1.74948
0.82467	1.74964
0.82467	1.75190
0.82467	1.74674
0.82467	1.74481
0.82467	1.74900
0.82467	1.74143
0.82467	1.74143
0.82467	1.73676
0.82467	1.74014
0.82467	1.73724
0.82467	1.73692
0.82467	1.73402
0.83339	1.70437
0.85085	1.63364
0.85957	1.60899
0.85957	1.60400
0.85957	1.61141
0.85957	1.61077
0.85957	1.60867
0.85957	1.60899
0.85957	1.60497
0.85957	1.60432
0.85957	1.60529
0.85957	1.60448
0.85957	1.60706
0.85957	1.60352
0.85957	1.61028
0.85957	1.60915
0.85957	1.61109
0.85957	1.61060
0.85957	1.61141
0.85957	1.60883
0.85957	1.61205
0.85957	1.61028
0.85957	1.60867
0.85957	1.60674
0.85957	1.60932
0.85957	1.60980
0.85957	1.60948
0.85957	1.60529
0.85957	1.59723
0.85957	1.60400
0.85957	1.60207
0.85957	1.60545
0.85957	1.60158
0.85957	1.60738
0.85957	1.60899
0.85957	1.60932
0.85957	1.61060
0.85957	1.61012
0.85957	1.60319
0.85957	1.61060
0.85957	1.60609
0.85957	1.60561
0.85957	1.60770
0.85957	1.60126
0.85957	1.60561
0.85957	1.60819
0.85957	1.60448
0.87703	1.54036
0.89012	1.49460
0.89012	1.48300
0.89012	1.48913
0.89012	1.48784
0.89012	1.48719
0.89012	1.49315
0.89012	1.49396
0.89012	1.49638
0.89012	1.49428
0.89012	1.49686
0.89012	1.49525
0.89012	1.49509
0.89012	1.49750
0.89012	1.49799
0.89012	1.49718
0.89012	1.49331
0.89012	1.49364
0.89012	1.49331
0.89012	1.49154
0.89012	1.49074
0.89012	1.49283
0.89012	1.48945
0.89012	1.49186
0.89012	1.49058
0.89012	1.49476
0.89012	1.49154
0.89012	1.48880
0.89012	1.49219
0.89012	1.49058
0.89012	1.48977
0.90321	1.45578
0.90757	1.42629
0.90757	1.42533
0.90757	1.42887
0.90757	1.42259
0.90757	1.42533
0.90757	1.42114
0.90757	1.42710
0.90757	1.42484
0.90757	1.42371
0.90757	1.42871
0.90757	1.42806
0.90757	1.42484
0.90757	1.42984
0.90757	1.42823
0.90757	1.42613
0.90757	1.42661
0.90757	1.42436
0.90757	1.42516
0.90757	1.42629
0.91193	1.42033
0.91193	1.41840
0.91193	1.42533
0.91193	1.42420
0.91193	1.42742
0.91193	1.42436
0.91193	1.41920
0.91193	1.42001
0.91193	1.42323
0.91193	1.41985
0.91193	1.42210
0.91193	1.42162
0.91193	1.42033
0.91193	1.42468
0.91193	1.42371
0.91193	1.42001
0.91193	1.41791
0.91193	1.42065
0.91193	1.42355
0.91193	1.42226
0.91193	1.42339
0.91193	1.41840
0.91193	1.42081
0.91193	1.42210
0.91193	1.42243
0.91193	1.42178
0.91193	1.42307
0.91193	1.41824
0.91193	1.41808
0.91193	1.42114
0.91193	1.41920
0.91193	1.41775
0.91193	1.41904
0.91193	1.42017
0.91193	1.41501
0.91193	1.41630
0.92939	1.34783
0.93375	1.33317
0.93375	1.33156
0.93375	1.32834
0.93375	1.32608
0.93375	1.33188
0.93375	1.32834
0.93375	1.32834
0.93375	1.33252
0.93375	1.32415
0.93375	1.32366
0.93375	1.33075
0.93375	1.33140
0.93375	1.33188
0.93375	1.32431
0.93375	1.32898
0.93375	1.32995
0.93375	1.32270
0.93375	1.32592
0.93375	1.32382
0.93375	1.32737
0.93375	1.32898
0.93375	1.32656
0.93375	1.32560
0.93375	1.33172
0.93375	1.32511
0.93375	1.32334
0.93375	1.32753
0.93375	1.32705
0.93375	1.32495
0.93375	1.32914
0.93375	1.32801
0.93375	1.32914
0.94684	1.28467
0.95557	1.24504
0.95557	1.24488
0.95557	1.24440
0.95557	1.24617
0.95557	1.24182
0.95557	1.24649
0.95557	1.24778
0.95557	1.24907
0.95557	1.25100
0.95557	1.24681
0.95557	1.24504
0.95557	1.24746
0.95557	1.24665
0.95557	1.24391
0.95557	1.24311
0.95557	1.24714
0.95557	1.24842
0.95557	1.24875
0.95557	1.24440
0.95557	1.24311
0.95557	1.24198
0.95557	1.24295
0.95557	1.24730
0.95557	1.24697
0.95557	1.24182
0.95557	1.24424
0.95557	1.24569
0.95557	1.24279
0.95557	1.24407
0.96866	1.20992
0.97302	1.18366
0.97738	1.17560
0.97738	1.17383
0.97738	1.16867
0.97738	1.17480
0.97738	1.17286
0.97738	1.17173
0.97738	1.17286
0.97738	1.16883
0.97738	1.17560
0.97738	1.17753
0.97738	1.17415
0.97738	1.17608
0.97738	1.17673
0.97738	1.17947
0.97738	1.18913
0.97738	1.18478
0.97738	1.18881
0.97738	1.18801
0.97738	1.19010
0.97738	1.19091
0.97738	1.19010
0.97738	1.18591
0.97738	1.19155
0.97738	1.19268
0.97738	1.19348
0.97738	1.18752
0.97738	1.19139
0.97738	1.18962
0.97738	1.18881
0.97738	1.18962
0.97738	1.18527
0.97738	1.18027
0.97738	1.18720
0.97738	1.17818
0.98175	1.16320
0.98175	1.15981
0.98175	1.15852
0.98175	1.16271
0.98175	1.16191
0.99047	1.14741
0.99920	1.10036
1.00356	1.09263
1.00356	1.09408
1.00356	1.08941
1.00356	1.08828
1.00356	1.08812
1.00356	1.09279
1.00356	1.09021
1.00356	1.09505
1.00356	1.09875
1.00356	1.09891
1.00356	1.09730
1.00356	1.09795
1.00356	1.09859
1.00356	1.09521
1.00356	1.09440
1.00356	1.09488
1.00356	1.09633
1.00356	1.09585
1.00356	1.09746
1.00356	1.09505
1.00356	1.09424
1.00356	1.09569
1.00356	1.09456
1.00356	1.09215
1.00356	1.09231
1.00356	1.08812
1.01229	1.06041
1.01229	1.05670
1.01229	1.05863
1.01229	1.05751
1.01229	1.05831
1.01229	1.05928
1.01229	1.05428
1.01229	1.05670
1.01229	1.05606
1.01229	1.05445
1.02974	1.00273
1.03411	0.98098
1.03847	0.97212
1.03847	0.97228
1.03847	0.97018
1.03847	0.97357
1.03847	0.97196
1.03847	0.97228
1.03847	0.97276
1.03847	0.97437
1.03847	0.97324
1.03847	0.97341
1.03847	0.97179
1.03847	0.97647
1.03847	0.97743
1.03847	0.97502
1.03847	0.97389
1.03847	0.98066
1.03847	0.98356
1.03847	0.98356
1.03847	0.98162
1.03847	0.98323
1.03847	0.98114
1.03847	0.98146
1.03847	0.97437
1.03847	0.97196
1.03847	0.97341
1.04720	0.95488
1.05592	0.90638
1.06029	0.89865
1.06029	0.89801
1.06029	0.89929
1.06029	0.89639
1.06029	0.89946
1.06029	0.89639
1.06029	0.89929
1.06029	0.90155
1.06029	0.90364
1.06029	0.90671
1.06029	0.90042
1.06029	0.90429
1.06029	0.90364
1.06029	0.90735
1.06029	0.90654
1.06029	0.90413
1.06029	0.90526
1.06029	0.90348
1.06029	0.90348
1.06029	0.90445
1.06029	0.90622
1.06029	0.90332
1.06029	0.90123
1.06029	0.90203
1.06029	0.89962
1.06029	0.89978
1.06029	0.90010
1.06029	0.89768
1.06029	0.90203
1.06901	0.88753
1.07774	0.85386
1.08210	0.83582
1.08210	0.83775
1.08210	0.83936
1.08210	0.83598
1.08210	0.83582
1.08210	0.83050
1.08210	0.83549
1.08210	0.83598
1.08210	0.83678
1.08210	0.83710
1.08210	0.83549
1.08210	0.83501
1.08210	0.83662
1.08210	0.83469
1.08210	0.83485
1.08210	0.83872
1.08210	0.83678
1.08210	0.83598
1.08210	0.83082
1.08210	0.83002
1.08210	0.82969
1.08647	0.81906
1.08647	0.81793
1.08647	0.81858
1.08647	0.81761
1.08647	0.81680
1.09083	0.80875
1.09956	0.77153
1.10392	0.76219
1.10392	0.76187
1.10392	0.75977
1.10392	0.76187
1.10392	0.75897
1.10392	0.75913
1.10828	0.74253
1.11265	0.73722
1.11265	0.73705
1.11265	0.73786
1.11265	0.73593
1.11265	0.73625
1.11265	0.73722
1.11265	0.74285
1.11265	0.74350
1.11265	0.74479
1.11265	0.74398
1.11265	0.74737
1.11265	0.74656
1.11265	0.74575
1.11265	0.74704
1.11265	0.74640
1.11265	0.74463
1.11265	0.74173
1.11265	0.74221
1.11265	0.73850
1.11265	0.74221
1.11265	0.74205
1.11265	0.74302
1.11265	0.74076
1.11265	0.74108
1.11265	0.73883
1.11265	0.74092
1.11265	0.73383
1.11701	0.73029
1.12137	0.70660
1.12574	0.69065
1.13010	0.67712
1.13010	0.67793
1.13010	0.68034
1.13010	0.68018
1.13010	0.67760
1.13010	0.67857
1.13010	0.67809
1.13010	0.67728
1.13883	0.66069
1.13883	0.66101
1.13883	0.65666
1.13883	0.66085
1.13883	0.66085
1.13883	0.66504
1.13883	0.66713
1.13883	0.66939
1.13883	0.66826
1.13883	0.67213
1.13883	0.67164
1.13883	0.66987
1.13883	0.67035
1.13883	0.66600
1.13883	0.67197
1.13883	0.67503
1.13883	0.67052
1.13883	0.67132
1.13883	0.67229
1.13883	0.67084
1.13883	0.66939
1.13883	0.66230
1.13883	0.65747
1.14319	0.64119
1.14755	0.62927
1.15192	0.62621
1.15192	0.62315
1.15192	0.62557
1.15192	0.62363
1.15192	0.62266
1.15192	0.62492
1.15628	0.60623
1.16064	0.59334
1.16501	0.58577
1.16501	0.58609
1.16501	0.58819
1.16501	0.58577
1.16501	0.58561
1.16501	0.58980
1.16501	0.58883
1.16501	0.59028
1.16501	0.59302
1.16501	0.59125
1.16501	0.59125
1.16501	0.59028
1.16501	0.59366
1.16501	0.59093
1.16501	0.59012
1.16501	0.59189
1.16501	0.59012
1.16501	0.58674
1.16501	0.58786
1.16501	0.59189
1.16501	0.58706
1.16501	0.58480
1.16501	0.58335
1.16501	0.58577
1.16501	0.59044
1.16501	0.58770
1.16501	0.58738
1.17373	0.56064
1.17373	0.55709
1.17373	0.55903
1.17373	0.56048
1.17373	0.55210
1.17373	0.55725
1.17373	0.55935
1.17810	0.55870
1.18246	0.53856
1.18682	0.52745
1.18682	0.52906
1.18682	0.52584
1.18682	0.52390
1.18682	0.52858
1.18682	0.52423
1.18682	0.52423
1.18682	0.53003
1.18682	0.53003
1.18682	0.52825
1.18682	0.53035
1.18682	0.53035
1.18682	0.53196
1.18682	0.52664
1.18682	0.53035
1.18682	0.52535
1.18682	0.53051
1.18682	0.52793
1.18682	0.52761
1.18682	0.52535
1.18682	0.52938
1.18682	0.52584
1.18682	0.52503
1.18682	0.52713
1.19119	0.52133
1.19119	0.51295
1.19119	0.51327
1.19119	0.51359
1.19119	0.51375
1.19119	0.50779
1.19991	0.50376
1.20864	0.47621
1.21300	0.46026
1.21737	0.44963
1.21737	0.44673
1.21737	0.44415
1.21737	0.44915
1.21737	0.44641
1.21737	0.44270
1.21737	0.44464
1.21737	0.44593
1.21737	0.44415
1.21737	0.44399
1.21737	0.44544
1.21737	0.44995
1.21737	0.45108
1.21737	0.44995
1.21737	0.45575
1.21737	0.45446
1.21737	0.45221
1.21737	0.45414
1.21737	0.44609
1.21737	0.45366
1.21737	0.45140
1.21737	0.45092
1.21737	0.45414
1.21737	0.44770
1.21737	0.44850
1.21737	0.44464
1.21737	0.44625
1.21737	0.44496
1.22609	0.43368
1.23046	0.41564
1.23918	0.40098
1.24355	0.38647
1.24355	0.38438
1.24355	0.38406
1.24355	0.38261
1.24355	0.37987
1.24355	0.38341
1.24355	0.38325
1.24355	0.38551
1.24355	0.38712
1.24355	0.38776
1.24355	0.38792
1.24355	0.38728
1.24355	0.38599
1.24355	0.38825
1.24355	0.38583
1.24355	0.38325
1.24355	0.38954
1.24355	0.38454
1.24355	0.38921
1.24355	0.38309
1.24355	0.38551
1.24355	0.38599
1.24355	0.38454
1.24355	0.38325
1.24355	0.38664
1.24355	0.38261
1.24355	0.38180
1.24355	0.38728
1.24791	0.37906
1.25227	0.37262
1.25227	0.37487
1.25227	0.37246
1.25664	0.36215
1.26100	0.34330
1.26536	0.33250
1.26536	0.33669
1.26536	0.33669
1.26536	0.33589
1.26536	0.33524
1.26536	0.33347
1.26536	0.33121
1.26536	0.33331
1.26536	0.33540
1.26536	0.33540
1.26536	0.33572
1.26536	0.33492
1.26536	0.33653
1.26536	0.33653
1.26536	0.33460
1.26536	0.33589
1.26536	0.33460
1.26536	0.33862
1.26973	0.33637
1.26973	0.33476
1.26973	0.33605
1.26973	0.33701
1.26973	0.33734
1.26973	0.33717
1.26973	0.33637
1.26973	0.33089
1.26973	0.33685
1.26973	0.33427
1.27845	0.31011
1.28718	0.29851
1.28718	0.29657
1.28718	0.29577
1.28718	0.29287
1.28718	0.29480
1.28718	0.29367
1.28718	0.29432
1.28718	0.29271
1.28718	0.29802
1.28718	0.29480
1.28718	0.30382
1.28718	0.29770
1.28718	0.29287
1.28718	0.29625
1.28718	0.29512
1.28718	0.29577
1.28718	0.29738
1.28718	0.29835
1.28718	0.29625
1.29591	0.27031
1.30463	0.25501
1.30463	0.25146
1.30463	0.25388
1.30463	0.25243
1.30463	0.26065
1.30463	0.25340
1.30463	0.25324
1.30463	0.25211
1.30463	0.25420
1.30463	0.25581
1.30463	0.25630
1.30463	0.25533
1.30463	0.25227
1.30463	0.25581
1.30463	0.25614
1.30463	0.25356
1.30463	0.26097
1.30900	0.25275
1.30900	0.24792
1.30900	0.24711
1.30900	0.24647
1.30900	0.24518
1.30900	0.24389
1.30900	0.24276
1.30900	0.24309
1.30900	0.24357
1.30900	0.24292
1.30900	0.24099
1.30900	0.23970
1.30900	0.24131
1.30900	0.24647
1.30900	0.24470
1.30900	0.24421
1.30900	0.24276
1.30900	0.24292
1.31336	0.23777
1.31772	0.23229
1.31772	0.23084
1.31772	0.22971
1.31772	0.23020
1.31772	0.22891
1.31772	0.23068
1.31772	0.23181
1.31772	0.22875
1.31772	0.22810
1.31772	0.23149
1.31772	0.23294
1.31772	0.23068
1.31772	0.22955
1.31772	0.23181
1.31772	0.23132
1.31772	0.22907
1.33081	0.21280
1.33081	0.20941
1.33081	0.20957
1.33081	0.21215
1.33081	0.20845
1.33081	0.20764
1.33081	0.21006
1.33081	0.20474
1.33081	0.20474
1.33081	0.20329
1.33081	0.21119
1.33081	0.20732
1.33081	0.20490
1.33081	0.20909
1.33081	0.20716
1.33081	0.20748
1.33518	0.20087
1.33518	0.19604
1.33518	0.19572
1.33518	0.20071
1.33518	0.20087
1.33518	0.19797
1.33518	0.19507
1.33518	0.19443
1.33518	0.20055
1.33518	0.19910
1.33518	0.19556
1.33954	0.18686
1.34390	0.17784
1.34827	0.17494
1.34827	0.17687
1.34827	0.17703
1.34827	0.17542
1.34827	0.17639
1.34827	0.17204
1.34827	0.17349
1.34827	0.17349
1.34827	0.17639
1.34827	0.17477
1.34827	0.17042
1.34827	0.17075
1.34827	0.17671
1.34827	0.17800
1.34827	0.17477
1.34827	0.17155
1.35699	0.15625
1.36572	0.15222
1.36572	0.13578
1.36572	0.14819
1.36572	0.14658
1.36572	0.14787
1.36572	0.14916
1.36572	0.14916
1.36572	0.14964
1.36572	0.14400
1.36572	0.14787
1.36572	0.14835
1.36572	0.14996
1.36572	0.15238
1.36572	0.15125
1.36572	0.15270
1.36572	0.15480
1.36136	0.16027
1.36136	0.16221
1.36136	0.16156
1.36136	0.16124
1.36136	0.15866
1.36136	0.15915
1.36136	0.16140
1.36136	0.16108
1.36136	0.16172
1.36136	0.16221
1.36136	0.15657
1.36136	0.15786
1.36136	0.16076
1.36572	0.14690
1.36572	0.14497
1.36572	0.14368
1.36572	0.14658
1.37445	0.14142
1.37445	0.13804
1.37445	0.13756
1.37445	0.13659
1.38317	0.12982
1.38754	0.11806
1.39626	0.10856
1.39626	0.10517
1.39626	0.10179
1.39626	0.10743
1.39626	0.10372
1.39626	0.10195
1.40063	0.09647
1.40063	0.10711
1.40063	0.10614
1.40499	0.09825
1.40499	0.09567
1.40935	0.09228
1.40935	0.09228
1.40935	0.09116
1.40935	0.09438
1.40935	0.09390
1.40935	0.09245
1.40935	0.08922
1.41372	0.08681
1.41372	0.08600
1.41372	0.08407
1.41372	0.08729
1.41372	0.08262
1.41372	0.08391
1.41808	0.08487
1.42244	0.07698
1.42244	0.07456
1.42244	0.07505
1.42244	0.07601
1.42244	0.07585
1.42244	0.07360
1.42244	0.07521
1.42244	0.07488
1.42244	0.07488
1.42244	0.06989
1.43117	0.06586
1.43990	0.05813
1.44426	0.04717
1.44862	0.05120
1.44862	0.05072
1.44862	0.04911
1.44862	0.05297
1.44862	0.04862
1.44862	0.04991
1.44862	0.05072
1.44862	0.05136
1.44862	0.04975
1.44862	0.05023
1.44862	0.04605
1.44862	0.04814
1.44862	0.04991
1.45299	0.04427
1.45735	0.04137
1.45735	0.04025
1.45735	0.04089
1.45735	0.04218
1.45735	0.03944
1.45735	0.03509
1.45735	0.03509
1.46171	0.03783
1.46608	0.03122
1.46608	0.03235
1.46608	0.03267
1.46608	0.03461
1.46608	0.03461
1.46608	0.03396
1.46608	0.03283
1.46608	0.03428
1.46608	0.03187
1.46608	0.03267
1.47480	0.03010
1.47480	0.02784
1.47480	0.02865
1.47480	0.02961
1.47480	0.02848
1.47480	0.02462
1.47480	0.02720
1.47917	0.02558
1.48353	0.02252
1.48353	0.02285
1.48353	0.02333
1.48353	0.02430
1.48353	0.02494
1.48353	0.02188
1.48353	0.02188
1.48353	0.02172
1.48353	0.02365
1.49226	0.01769
1.49226	0.01705
1.49226	0.01398
1.49226	0.01737
1.49226	0.01479
1.49662	0.01253
1.49662	0.01366
1.49662	0.01318
1.49662	0.00738
1.49662	0.00867
1.50535	0.00770
1.50971	0.00609
1.50971	0.00480
1.50971	0.00770
1.50971	0.00512
1.50971	0.00416
1.50971	0.00367
1.50971	0.00271
1.50971	0.00335
1.50971	0.00287
1.51844	0.00271
1.52280	0.00126
1.52280	-0.00132
1.52280	0.00013
1.52280	-0.00132
1.52280	-0.00535
1.52280	-0.00535
1.52280	-0.00406
1.52280	-0.00180
1.52280	0.00093
1.52280	0.00222
1.52280	0.00255
1.53153	-0.00116
1.53153	-0.00503
1.53589	-0.00293
1.53589	-0.00309
1.53589	-0.00664
1.53589	-0.00760
1.53589	-0.00793
1.53589	-0.00551
1.53589	-0.00615
1.53589	-0.00857
1.53589	-0.00841
1.54462	-0.00358
1.54898	-0.00551
1.54898	-0.00680
1.54898	-0.00760
1.54898	-0.00583
1.54898	-0.00632
1.54898	-0.00648
1.54898	-0.01147
1.55771	-0.01260
1.56207	-0.00809
1.56207	-0.00583
1.56207	-0.00599
1.56207	-0.00664
1.56207	-0.00825
1.56207	-0.01067
1.56643	-0.01163
1.57080	-0.01340
1.57516	-0.01163
1.57516	-0.01212
1.57516	-0.01276
1.57516	-0.01373
1.57516	-0.00648
1.57516	-0.01276
1.58389	-0.00648
1.58825	-0.01099
1.59261	-0.00760
1.59261	-0.00680
1.59261	-0.00793
1.59261	-0.00793
1.59261	-0.01131
1.59261	-0.00648
1.59261	-0.00825
1.59261	-0.00599
1.59261	-0.01276
1.59261	-0.01324
1.59698	-0.01067
1.60134	-0.00519
1.60134	-0.00309
1.60134	-0.01566
1.60134	-0.00551
1.60134	-0.00535
1.60134	-0.00535
1.60134	-0.00519
1.60134	-0.00712
1.61007	-0.00438
1.61443	-0.00100
1.61879	-0.00744
1.61879	-0.00116
1.61879	0.00110
1.61879	0.00770
1.61879	-0.00116
1.61879	-0.00019
1.61879	-0.00422
1.61879	-0.00213
1.61879	0.00029
1.61879	-0.00422
1.61443	-0.00728
1.61443	-0.00535
1.61443	-0.00680
1.61443	-0.00712
1.61443	-0.00261
1.61443	-0.00551
1.61443	-0.00019
1.61443	-0.00342
1.61443	-0.00390
1.61443	-0.00116
1.61443	-0.00374
1.61443	-0.00325
1.62316	0.00029
1.63188	0.00706
1.64061	0.01060
1.64497	0.01286
1.64934	0.01398
1.64934	0.01286
1.64934	0.01028
1.64934	0.01076
1.65370	0.01366
1.65370	0.01318
1.65370	0.01656
1.65370	0.01705
1.65370	0.01511
1.65370	0.01769
1.65370	0.01978
1.65806	0.01447
1.66243	0.02043
1.66679	0.02301
1.66679	0.02123
1.66679	0.02478
1.66679	0.02140
1.66679	0.02655
1.66679	0.02494
1.66679	0.02091
1.66679	0.02687
1.66679	0.02204
1.66679	0.02123
1.66679	0.02494
1.66679	0.02123
1.66679	0.01946
1.66679	0.02510
1.66679	0.02542
1.66679	0.02462
1.67988	0.03364
1.68861	0.03670
1.69297	0.04427
1.69297	0.04427
1.69297	0.04621
1.69297	0.04621
1.69733	0.04975
1.70170	0.05265
1.70606	0.05877
1.70606	0.05378
1.70606	0.05765
1.70606	0.05893
1.70606	0.05620
1.70606	0.05700
1.71042	0.06264
1.71479	0.06667
1.71915	0.06908
1.71915	0.07263
1.71915	0.07343
1.71915	0.07263
1.71915	0.07215
1.71915	0.07118
1.72788	0.08036
1.73224	0.08745
1.73660	0.09116
1.74097	0.09325
1.74533	0.09744
1.74533	0.09438
1.74533	0.09857
1.75406	0.10662
1.75842	0.11951
1.76278	0.12515
1.76278	0.12048
1.76278	0.12016
1.76278	0.12048
1.76278	0.12241
1.76278	0.12241
1.76278	0.12016
1.76278	0.12064
1.76278	0.12354
1.76278	0.12531
1.76278	0.12209
1.76278	0.12306
1.76278	0.12547
1.76278	0.12096
1.76278	0.11887
1.76278	0.12161
1.76278	0.11532
1.76278	0.12128
1.76278	0.12402
1.76278	0.12563
1.76278	0.11774
1.76278	0.11758
1.76278	0.11967
1.76278	0.12354
1.76278	0.12628
1.76278	0.11919
1.76278	0.12128
1.76278	0.11887
1.76278	0.11742
1.76278	0.12000
1.76278	0.11806
1.76278	0.12177
1.76278	0.12338
1.76278	0.12257
1.76278	0.12145
1.76278	0.12499
1.76278	0.12370
1.76278	0.12886
1.76278	0.12435
1.76278	0.12048
1.76278	0.12032
1.76278	0.12354
1.76278	0.11903
1.76278	0.12257
1.76278	0.12032
1.76278	0.12241
1.76278	0.12257
1.76278	0.12145
1.76278	0.12338
1.76278	0.12467
1.76278	0.12483
1.76278	0.12370
1.76278	0.12547
1.76278	0.12499
1.76278	0.12306
1.76278	0.12016
1.76278	0.12386
1.76278	0.12563
1.76278	0.12209
1.76278	0.11983
1.76278	0.12048
1.76278	0.12209
1.76278	0.12241
1.76278	0.12467
1.76278	0.12451
1.76278	0.12708
1.76278	0.12209
1.76278	0.11919
1.76278	0.12322
1.76278	0.12547
1.76278	0.12467
1.76715	0.12032
1.77151	0.13723
1.77151	0.14013
1.77151	0.14013
1.77151	0.14690
1.77151	0.13788
1.77151	0.13949
1.77151	0.13450
1.77587	0.14336
1.78024	0.15238
1.78460	0.15480
1.78460	0.15447
1.78460	0.15383
1.78460	0.15770
1.78896	0.16769
1.79333	0.17236
1.79769	0.17332
1.79769	0.17590
1.79769	0.17767
1.80642	0.19137
1.81078	0.19926
1.81078	0.20023
1.81514	0.20941
1.81951	0.21473
1.82387	0.22150
1.82387	0.22214
1.82823	0.23567
1.83260	0.24212
1.83696	0.24969
1.84132	0.25936
1.84569	0.26886
1.85005	0.27708
1.85441	0.29013
1.85441	0.28095
1.85441	0.28175
1.85441	0.27982
1.85441	0.28079
1.85441	0.27917
1.85441	0.28224
1.85441	0.27740
1.85441	0.27740
1.85441	0.28272
1.85441	0.28207
1.85441	0.28288
1.85441	0.27901
1.85878	0.29013
1.85878	0.28932
1.85878	0.29222
1.85878	0.29287
1.86750	0.31414
1.87623	0.32702
1.87623	0.32912
1.87623	0.32976
1.87623	0.32912
1.88932	0.35667
1.89805	0.37971
1.90241	0.39115
1.90241	0.39260
1.90241	0.39179
1.90241	0.39179
1.90241	0.39083
1.90241	0.38954
1.90241	0.38486
1.90677	0.39244
1.91114	0.41193
1.91550	0.41709
1.91550	0.41983
1.91550	0.41757
1.91550	0.41709
1.91550	0.41805
1.91550	0.41709
1.91550	0.41838
1.91550	0.41596
1.91550	0.41918
1.91550	0.41709
1.91550	0.42079
1.91550	0.41612
1.91550	0.41531
1.91550	0.41676
1.91550	0.41596
1.91550	0.41854
1.91550	0.41950
1.91550	0.41902
1.91550	0.41032
1.91550	0.41564
1.91550	0.41370
1.91550	0.41773
1.91550	0.41241
1.92423	0.43868
1.93295	0.46268
1.93295	0.46333
1.93295	0.46268
1.93295	0.46687
1.93295	0.46204
1.93295	0.46300
1.93295	0.46333
1.93295	0.45914
1.93295	0.46413
1.93295	0.45962
1.93295	0.46123
1.94168	0.48185
1.95913	0.52278
1.96350	0.53276
1.96350	0.53325
1.96786	0.54823
1.96786	0.54324
1.96786	0.55081
1.96786	0.55000
1.96786	0.55000
1.96786	0.55210
1.96786	0.54855
1.96786	0.54855
1.96786	0.54759
1.96786	0.55049
1.96786	0.55178
1.96786	0.55226
1.96786	0.54759
1.96786	0.54984
1.96786	0.55194
1.96786	0.55000
1.97659	0.57562
1.97659	0.57272
1.97659	0.57304
1.97659	0.57336
1.97659	0.57369
1.97659	0.57369
1.97659	0.57514
1.97659	0.57498
1.97659	0.57127
1.97659	0.57578
1.97659	0.57562
1.97659	0.57320
1.98968	0.60978
1.98968	0.60849
1.98968	0.61010
1.99404	0.61976
1.99404	0.61831
1.99404	0.62041
1.99404	0.62395
1.99404	0.62283
1.99404	0.62138
1.99404	0.62089
1.99404	0.61928
1.99840	0.63717
1.99840	0.63523
1.99840	0.63620
1.99840	0.63829
1.99840	0.63668
1.99840	0.63781
1.99840	0.63491
2.00277	0.64828
2.00277	0.64506
2.00713	0.65956
2.00713	0.65892
2.00713	0.65714
2.00713	0.66020
2.00713	0.66004
2.00713	0.65908
2.00713	0.65763
2.00713	0.65682
2.00713	0.65763
2.00713	0.66004
2.00713	0.65602
2.00713	0.65779
2.00713	0.65505
2.00713	0.65698
2.00713	0.65150
2.00713	0.65489
2.00713	0.65392
2.00713	0.65424
2.00713	0.65811
2.00713	0.65924
2.00713	0.65875
2.00713	0.65747
2.00713	0.65763
2.00713	0.65892
2.00713	0.65763
2.00713	0.65714
2.00713	0.65972
2.00713	0.65988
2.00713	0.65569
2.00713	0.65408
2.00713	0.65602
2.01149	0.66101
2.01586	0.68663
2.01586	0.68969
2.01586	0.69500
2.01586	0.69033
2.01586	0.69114
2.01586	0.69259
2.01586	0.69259
2.02458	0.71820
2.02895	0.72964
2.02895	0.72739
2.02895	0.73319
2.02895	0.72449
2.02895	0.72610
2.02895	0.73303
2.02895	0.72755
2.02895	0.72900
2.03767	0.75349
2.04640	0.77524
2.04640	0.77943
2.04640	0.78152
2.04640	0.78023
2.04640	0.78007
2.04640	0.77943
